,expr,index,best_mse_loss,best_scaled_mse_loss
1380,(i0 + i1),1380,9.863586456049234e-05,5.302893896441674e-06
1381,i1,1381,9.644089732319117e-05,1.0949578609142918e-05
1382,-i0,1382,9.929010411724448e-05,1.0798285074997692e-05
1383,-(i0 + i1),1383,9.996091830544174e-05,4.943820840708213e-06
1384,-i1,1384,9.80804252321832e-05,1.2851636711275203e-05
1385,i1,1385,9.935440903063864e-05,9.712654900795314e-06
1386,i1,1386,9.991089609684424e-05,1.1894930139533244e-05
1387,-(i0 + i1),1387,9.99566909740679e-05,5.163658897799905e-06
1388,(i0 - i1),1388,9.872993541648611e-05,5.947688805463258e-06
1389,-i1,1389,9.93679859675467e-05,9.711696293379646e-06
1390,-(i0 + i1),1390,9.868341294350104e-05,5.827848326589447e-06
1391,(i0 + i1),1391,9.8722186521627e-05,5.084991244075354e-06
1392,-i0,1392,9.889411740005016e-05,9.968196536647156e-06
1393,i1,1393,9.937879804056138e-05,1.0577235116215888e-05
1394,(i0 + i1),1394,9.990499529521912e-05,5.199987299420172e-06
1395,-(i0 + i1),1395,9.806660818867384e-05,4.705317223852035e-06
1396,i0,1396,9.949678496923298e-05,1.171318581327796e-05
1397,-(i0 + i1),1397,9.891641093418002e-05,5.569769200519659e-06
1398,(i0 + i1),1398,9.983016934711486e-05,6.261117505346192e-06
1399,i0,1399,9.748965385369956e-05,1.0581164133327547e-05
1400,i1,1400,9.843717270996422e-05,1.004399837256642e-05
1401,(i0 + i1),1401,9.671605948824435e-05,4.707402240455849e-06
1402,-i0,1402,9.88931060419418e-05,1.1576298675208818e-05
1403,(i0 + i1),1403,9.867769404081628e-05,7.045833172014682e-06
1404,i0,1404,9.976177534554154e-05,1.3200099601817785e-05
1405,(i0 - i1),1405,9.991212573368102e-05,6.225584002095275e-06
1406,-(i0 + i1),1406,9.850766218733042e-05,4.729673491965514e-06
1407,-i1,1407,9.990235412260516e-05,1.1705765246006196e-05
1408,-i0,1408,9.65911167440936e-05,1.260301360161975e-05
1409,(i1 - i0),1409,9.980105824070053e-05,5.508874437509803e-06
1410,-i1,1410,9.986733493860812e-05,1.1160430403833743e-05
1411,(i1 - i0),1411,9.78492244030349e-05,4.660380000132136e-06
1412,(i0 - i1),1412,9.936315473169088e-05,5.99078111918061e-06
1413,-i1,1413,9.667726408224552e-05,1.2047816198901272e-05
1414,(i0 + i1),1414,9.999399480875582e-05,5.729856184188975e-06
1415,(i0 + i1),1415,9.708206198411062e-05,5.3711351029051e-06
1416,-i1,1416,9.436829714104532e-05,1.1636327144515237e-05
1417,i1,1417,9.932387911248952e-05,9.955051609722432e-06
1418,(i0 - i1),1418,9.90060216281563e-05,6.254954769246979e-06
1419,(i0 + i1),1419,9.981765470001848e-05,6.328611107164761e-06
1420,(i1 - i0),1420,9.803654393181203e-05,4.995138169761049e-06
1421,-(i0 + i1),1421,9.95327136479318e-05,5.337512448022608e-06
1422,-i1,1422,9.42154583754018e-05,1.1026252650481185e-05
1423,(i1 - i0),1423,9.97549359453842e-05,5.4293473112920765e-06
1424,(i1 - i0),1424,9.955286077456547e-05,6.443925030907849e-06
1425,-i0,1425,9.988275269279256e-05,1.280961532756919e-05
1426,i1,1426,9.722031973069534e-05,1.298842835240066e-05
1427,(i1 - i0),1427,9.994982974603772e-05,5.947417321294779e-06
1428,-(i0 + i1),1428,9.89405089057982e-05,5.093279469292611e-06
1429,-i1,1429,9.949927334673704e-05,1.1608031854848376e-05
1430,i0,1430,9.985119686461984e-05,9.631150533095932e-06
1431,(i0 - i1),1431,9.917943680193277e-05,5.088961188448593e-06
1432,-i0,1432,9.78674361249432e-05,1.1600638572417664e-05
1433,(i0 - i1),1433,9.918031719280408e-05,4.731175067718141e-06
1434,-(i0 + i1),1434,9.986524673877284e-05,6.612813194806222e-06
1435,(i0 + i1),1435,9.951969695976004e-05,5.14588100486435e-06
1436,(i0 - i1),1436,9.89756517810747e-05,6.965686225157697e-06
1437,-i1,1437,9.919037984218448e-05,1.0159209523408208e-05
1438,-i0,1438,9.96668095467612e-05,1.0336990271753166e-05
1439,-i1,1439,9.640386269893496e-05,1.0576300155662466e-05
1440,i0,1440,9.883851453196256e-05,1.1004311090800911e-05
1441,(i1 - i0),1441,9.867208427749574e-05,5.739678726968123e-06
1442,i1,1442,9.819465049076824e-05,1.026402424031403e-05
1443,-(i0 + i1),1443,9.972781845135614e-05,6.225989636732265e-06
1444,(i0 - i1),1444,9.786080772755668e-05,5.794165645056637e-06
1445,i0,1445,9.889098146231844e-05,1.0042037501989398e-05
1446,-(i0 + i1),1446,9.987170051317662e-05,4.933564014208969e-06
1447,-i1,1447,9.82409474090673e-05,1.1041636753361672e-05
1448,-(i0 + i1),1448,9.941210737451912e-05,5.95198844166589e-06
1449,(i0 - i1),1449,9.7878415544983e-05,5.775297267973656e-06
1450,-(i0 + i1),1450,9.810223855311052e-05,5.27970996699878e-06
1451,-(i0 + i1),1451,9.97919705696404e-05,5.390240403357893e-06
1452,i0,1452,9.882135782390832e-05,1.1343102414684836e-05
1453,i1,1453,9.8607677500695e-05,1.0541551091591828e-05
1454,i1,1454,9.90480402833782e-05,1.0394499440735672e-05
1455,(i0 - i1),1455,9.821649291552605e-05,5.705656803911552e-06
1456,i1,1456,9.828269685385747e-05,9.489785952609964e-06
1457,(i0 + i1),1457,9.88254032563418e-05,6.3092397795117e-06
1458,(i1 - i0),1458,9.64541977737099e-05,5.331306056177709e-06
1459,(i0 - i1),1459,9.91917768260464e-05,7.314831691473955e-06
1460,(i1 - i0),1460,9.958907321561128e-05,5.882752247998724e-06
1461,(i0 - i1),1461,9.80564291239716e-05,5.601608336291974e-06
1462,-i1,1462,9.894493268802762e-05,1.016921851260122e-05
1463,i0,1463,9.967272490030156e-05,1.0809670129674489e-05
1464,(i1 - i0),1464,9.974220301955938e-05,5.759494342783e-06
1465,-i1,1465,9.895794210024178e-05,9.992419109039474e-06
1466,(i0 + i1),1466,9.900059376377612e-05,5.457576207845705e-06
1467,(i1 - i0),1467,9.92280984064564e-05,5.429267730505671e-06
1468,-i1,1468,9.994198626372965e-05,1.0419396858196706e-05
1469,-(i0 + i1),1469,9.762404079083352e-05,4.336045094532892e-06
1470,(i0 + i1),1470,9.892125672195108e-05,6.130859674158273e-06
1471,-i1,1471,9.982949995901436e-05,1.1344896847731434e-05
1472,(i0 - i1),1472,9.818137914407998e-05,5.272302587400191e-06
1473,(i1 - i0),1473,9.966525249183178e-05,6.6459924710216e-06
1474,i1,1474,9.938080620486288e-05,1.0930837561318183e-05
1475,(i0 + i1),1475,9.959876479115336e-05,5.775375939265359e-06
1476,(i0 - i1),1476,9.972274710889906e-05,4.749393156089354e-06
1477,(i0 - i1),1477,9.92859568214044e-05,5.885277460038196e-06
1478,(i1 - i0),1478,9.970407700166106e-05,6.071036295907106e-06
1479,(i0 + i1),1479,9.732512990012764e-05,5.501081432157662e-06
1480,-i0,1480,9.816751844482496e-05,1.14861059046234e-05
1481,(i0 - i1),1481,9.988275269279256e-05,5.9804269767482765e-06
1482,(i0 - i1),1482,9.855820098891854e-05,6.17521618551109e-06
1483,-i1,1483,9.98374162008986e-05,1.0964925422740636e-05
1484,-i0,1484,9.800719999475405e-05,1.0805471902131105e-05
1485,-(i0 + i1),1485,9.981005860026926e-05,5.067016900284216e-06
1486,(i0 - i1),1486,9.949578088708222e-05,5.822608727612533e-06
1487,(i1 - i0),1487,9.930672968039288e-05,5.433616024674848e-06
1488,-(i0 + i1),1488,9.93852663668804e-05,5.273392616800265e-06
1489,-(i0 + i1),1489,9.95360896922648e-05,5.516630153579172e-06
1490,-i0,1490,9.783190034795552e-05,9.87994917522883e-06
1491,i0,1491,9.909848449751736e-05,1.1723594980139753e-05
1492,(i1 - i0),1492,9.956549911294132e-05,7.074918357830029e-06
1493,-i0,1493,9.954183769878e-05,1.1597961020015646e-05
1494,i0,1494,9.90887638181448e-05,1.1348001862643288e-05
1495,-i0,1495,9.940167365130036e-05,1.1074188478232829e-05
1496,i0,1496,9.9874974694103e-05,1.1582905244722497e-05
1497,-(i0 + i1),1497,9.983339259633794e-05,6.154779839562252e-06
1498,-i0,1498,9.94418078335002e-05,1.023142340272898e-05
1499,(i0 + i1),1499,9.838785626925528e-05,5.581061486736871e-06
1500,(i0 + i1),1500,9.91334454738535e-05,5.140981102158548e-06
1501,(i0 + i1),1501,9.99122130451724e-05,6.116188615123974e-06
1502,-i0,1502,9.735851199366152e-05,1.0272144209011458e-05
1503,-(i0 + i1),1503,9.878203854896128e-05,5.113337465445511e-06
1504,-i0,1504,9.821843559620902e-05,1.1022976650565395e-05
1505,-(i0 + i1),1505,9.87463427009061e-05,5.921613137616077e-06
1506,(i1 - i0),1506,9.95420487015508e-05,4.949685262545245e-06
1507,-i1,1507,9.86205122899264e-05,1.0373230907134712e-05
1508,-i1,1508,9.957855218090116e-05,1.1053097296098713e-05
1509,i0,1509,9.99205221887678e-05,9.941539246938191e-06
1510,(i0 - i1),1510,9.950687672244384e-05,5.608195806416916e-06
1511,-i0,1511,9.490037336945534e-05,9.890035471471492e-06
1512,i1,1512,9.95048976619728e-05,1.0341556844650768e-05
1513,i1,1513,9.88783285720274e-05,1.3147062418283896e-05
1514,(i1 - i0),1514,9.99787516775541e-05,4.966280812368495e-06
1515,(i0 + i1),1515,9.950578532880172e-05,6.042333552613854e-06
1516,i1,1516,9.462326852371916e-05,1.1351951798133086e-05
1517,(i0 + i1),1517,9.92607674561441e-05,6.378758371283766e-06
1518,(i0 - i1),1518,9.964479977497832e-05,5.841531219630269e-06
1519,i0,1519,9.998963651014492e-05,1.162171429314185e-05
1520,(i0 + i1),1520,9.970628161681816e-05,5.154182417754782e-06
1521,i0,1521,9.960783063434064e-05,1.1290937436569948e-05
1522,(i0 - i1),1522,9.843851876212284e-05,4.810236987395911e-06
1523,(i0 - i1),1523,9.97030147118494e-05,4.649993115890538e-06
1524,i1,1524,9.941624011844397e-05,1.0221653610642534e-05
1525,-i0,1525,9.901249723043291e-05,1.218036049976945e-05
1526,-(i0 + i1),1526,9.966370998881756e-05,5.983441042189952e-06
1527,(i0 + i1),1527,9.996472363127396e-05,5.56429131393088e-06
1528,-i0,1528,9.901609882945196e-05,1.1060315955546685e-05
1529,(i1 - i0),1529,9.87535822787322e-05,4.52021276942105e-06
1530,(i1 - i0),1530,9.63497077464126e-05,5.337819857231807e-06
1531,i1,1531,9.95941081782803e-05,1.06276165752206e-05
1532,i1,1532,9.745548595674336e-05,1.1745325537049212e-05
1533,-i1,1533,9.972559928428382e-05,1.058746966009494e-05
1534,(i0 - i1),1534,9.9399738246575e-05,5.924529887124663e-06
1535,-i0,1535,9.969357051886618e-05,1.339757909590844e-05
1536,i0,1536,9.903578029479831e-05,1.2562591109599452e-05
1537,-i0,1537,9.940093877958134e-05,1.1904094208148308e-05
1538,(i0 - i1),1538,9.911059169098736e-05,5.508153662958648e-06
1539,-i1,1539,9.823809523368254e-05,1.0079357707581948e-05
1540,i1,1540,9.965593926608562e-05,1.1208453543076756e-05
1541,-i1,1541,9.993987623602152e-05,1.2070797311025672e-05
1542,i1,1542,9.66630323091522e-05,1.0852035302377772e-05
1543,(i1 - i0),1543,9.883900929708034e-05,4.6485624807246495e-06
1544,-(i0 + i1),1544,9.78294265223667e-05,5.830540885654045e-06
1545,i1,1545,9.971012332243844e-05,1.1494294085423462e-05
1546,i1,1546,9.921462333295494e-05,9.628554835217074e-06
1547,(i0 - i1),1547,9.997405868489297e-05,5.556572432396933e-06
1548,-(i0 + i1),1548,9.9100980150979e-05,5.307607352733612e-06
1549,i0,1549,9.87836392596364e-05,1.1219828593311831e-05
1550,i0,1550,9.996519656851888e-05,1.0532817213970702e-05
1551,-i1,1551,9.940739255398512e-05,1.1812030606961343e-05
1552,-i0,1552,9.87941093626432e-05,1.1689760867739096e-05
1553,(i1 - i0),1553,9.966601646738128e-05,6.6662937570072245e-06
1554,-i0,1554,9.844016312854365e-05,1.0661477062967606e-05
1555,i1,1555,9.79518808890134e-05,1.0894106708292384e-05
1556,-(i0 + i1),1556,9.914777183439584e-05,6.209227194631239e-06
1557,-i1,1557,9.920765296556056e-05,1.0056081919174176e-05
1558,-i0,1558,9.96750604826957e-05,1.0362437933508772e-05
1559,-i1,1559,9.924452751874924e-05,1.042882831825409e-05
1560,-i0,1560,9.856852557277308e-05,1.141070151788881e-05
1561,-(i0 + i1),1561,9.83395948424004e-05,5.090138529340038e-06
1562,(i0 + i1),1562,9.978536400012672e-05,5.711794983653817e-06
1563,-i0,1563,9.99581752694212e-05,1.2520034033514094e-05
1564,i0,1564,9.817398677114396e-05,1.055052416631952e-05
1565,i0,1565,9.973539272323252e-05,1.0110612493008375e-05
1566,i1,1566,9.91298584267497e-05,1.265504579350818e-05
1567,i1,1567,9.936874266713858e-05,1.0421151273476426e-05
1568,-i0,1568,9.694789332570508e-05,9.525885616312736e-06
1569,i1,1569,9.931737440638244e-05,9.21363607631065e-06
1570,(i0 - i1),1570,9.883192251436412e-05,5.510163191502215e-06
1571,i0,1571,9.872688679024576e-05,9.497403880232014e-06
1572,-(i0 + i1),1572,9.789620526134968e-05,4.797881956619676e-06
1573,(i0 - i1),1573,9.939765004673971e-05,5.997610514896223e-06
1574,i0,1574,9.85468359431252e-05,1.0415307770017534e-05
1575,(i0 + i1),1575,9.947686339728534e-05,5.2957457228330895e-06
1576,-i1,1576,9.940551535692066e-05,1.0780398042697923e-05
1577,(i0 + i1),1577,9.654241148382424e-05,5.066865469416371e-06
1578,i0,1578,9.610800043446945e-05,9.79394644673448e-06
1579,-(i0 + i1),1579,9.846202010521664e-05,4.872921635978855e-06
1580,-i0,1580,9.853728988673538e-05,1.1503011592139956e-05
1581,(i1 - i0),1581,9.970561950467528e-05,5.218985734245507e-06
1582,-i0,1582,9.881381993182003e-05,1.1574692507565487e-05
1583,(i0 + i1),1583,9.977915760828182e-05,5.773819339083275e-06
1584,(i1 - i0),1584,9.95606169453822e-05,5.9315461840014905e-06
1585,(i1 - i0),1585,9.79951655608602e-05,6.0486495385703165e-06
1586,-i0,1586,9.855981625150888e-05,1.1832215932372492e-05
1587,-(i0 + i1),1587,9.897586278384551e-05,4.896236987406155e-06
1588,-(i0 + i1),1588,9.66666266322136e-05,5.23679818797973e-06
1589,-(i0 + i1),1589,9.937620779965072e-05,5.650598268402973e-06
1590,-(i0 + i1),1590,9.961299656424671e-05,6.07974880040274e-06
1591,-i0,1591,9.524781489744782e-05,1.0247914360661524e-05
1592,-(i0 + i1),1592,9.701224917080252e-05,5.759543910244247e-06
1593,(i0 - i1),1593,9.999328176490964e-05,5.399348083301447e-06
1594,i0,1594,9.824595326790586e-05,1.3948843843536451e-05
1595,(i1 - i0),1595,9.920888260239737e-05,5.916115696891211e-06
1596,(i0 + i1),1596,9.989218960981816e-05,6.003819635225227e-06
1597,i1,1597,9.949952800525352e-05,1.0702401596063282e-05
1598,(i1 - i0),1598,9.965970821212976e-05,5.595130460278597e-06
1599,i1,1599,9.803833381738514e-05,1.007692662824411e-05
1600,-i0,1600,9.797874372452496e-05,1.2047370546497405e-05
1601,(i0 + i1),1601,9.865737229119986e-05,6.316602139122551e-06
1602,(i0 - i1),1602,9.962430340237916e-05,5.531011083803605e-06
1603,i0,1603,9.970334212994204e-05,1.1661452845146414e-05
1604,-(i0 + i1),1604,9.892921661958098e-05,6.516325356642483e-06
1605,(i0 + i1),1605,9.873430826701224e-05,5.368869551602984e-06
1606,(i0 - i1),1606,9.989202953875063e-05,4.695972620538669e-06
1607,-(i0 + i1),1607,9.883008897304536e-05,5.176011200092034e-06
1608,(i0 + i1),1608,9.95723094092682e-05,6.143261089164298e-06
1609,(i1 - i0),1609,9.932596003636718e-05,6.376488272508141e-06
1610,i0,1610,9.992680861614645e-05,1.0840782124432737e-05
1611,i1,1611,9.980794857256114e-05,1.306674130319152e-05
1612,(i1 - i0),1612,9.92966815829277e-05,5.479064839164494e-06
1613,(i0 - i1),1613,9.969714301405476e-05,5.559568762691924e-06
1614,(i1 - i0),1614,9.902767487801611e-05,6.421768830477959e-06
1615,-i1,1615,9.982601477531716e-05,1.080332549463492e-05
1616,(i0 + i1),1616,9.995236177928746e-05,5.293910817272263e-06
1617,(i0 + i1),1617,9.754688653629272e-05,5.8410741985426284e-06
1618,-i1,1618,9.979075548471884e-05,1.257322946912609e-05
1619,(i0 - i1),1619,9.859386773314328e-05,4.840750079893041e-06
1620,i1,1620,9.82836281764321e-05,9.65105755312834e-06
1621,-(i0 + i1),1621,9.990933176595718e-05,5.14225393999368e-06
1622,-i0,1622,9.935672278515996e-05,1.2311633327044548e-05
1623,i0,1623,9.918384603224696e-05,1.1426605851738714e-05
1624,(i1 - i0),1624,9.9211058113724e-05,5.550177775148768e-06
1625,-i0,1625,9.470489021623508e-05,9.708106517791748e-06
1626,-i1,1626,9.973529085982592e-05,1.0414721145934893e-05
1627,(i0 - i1),1627,9.99356125248596e-05,5.197967311687535e-06
1628,i0,1628,9.876723197521642e-05,9.676500667410435e-06
1629,i0,1629,9.892710659187288e-05,1.239628909388557e-05
1630,i1,1630,9.933943510986865e-05,9.99548956315266e-06
1631,(i0 + i1),1631,9.970461542252453e-05,4.615902071236633e-06
1632,(i0 + i1),1632,9.817446698434652e-05,6.56160545986495e-06
1633,-i1,1633,9.897710697259754e-05,1.0521813237573951e-05
1634,(i1 - i0),1634,9.926861093845218e-05,5.212373707763618e-06
1635,-(i0 + i1),1635,9.999902249546722e-05,7.098479272826808e-06
1636,i0,1636,9.87377788987942e-05,1.075127875083126e-05
1637,(i0 - i1),1637,9.966405923478304e-05,6.496670266642468e-06
1638,(i0 + i1),1638,9.985808719648048e-05,5.451041488413466e-06
1639,(i1 - i0),1639,9.958551527233794e-05,5.515016255230876e-06
1640,(i1 - i0),1640,9.993983258027583e-05,5.694311312254285e-06
1641,(i1 - i0),1641,9.65481813182123e-05,5.0493108574301004e-06
1642,(i1 - i0),1642,9.87168969004415e-05,5.000623787054792e-06
1643,-(i0 + i1),1643,9.99260664684698e-05,6.142583970358828e-06
1644,-(i0 + i1),1644,9.963188495021312e-05,5.245361990091624e-06
1645,(i1 - i0),1645,9.697316272649914e-05,4.970572717866162e-06
1646,-i0,1646,8.844881085678935e-05,9.146524462266823e-06
1647,(i1 - i0),1647,9.881581354420632e-05,5.520690592675237e-06
1648,(i1 - i0),1648,9.983128984458745e-05,5.564919320022455e-06
1649,(i0 - i1),1649,9.813977521844208e-05,5.575138402491575e-06
1650,-(i0 + i1),1650,9.955806308425964e-05,6.7370997385296505e-06
1651,i1,1651,9.99564290395938e-05,1.1346624887664802e-05
1652,-i0,1652,9.938034054357558e-05,9.805012268770952e-06
1653,(i0 + i1),1653,9.922042227117343e-05,6.267218850553036e-06
1654,i1,1654,9.937927825376391e-05,9.634505659050774e-06
1655,-i1,1655,9.958088776329532e-05,8.829671060084365e-06
1656,-i1,1656,9.870134817902e-05,1.0063150511996357e-05
1657,i1,1657,9.931559179676697e-05,1.2733454241242724e-05
1658,i0,1658,9.739997040014714e-05,9.94690435618395e-06
1659,-i1,1659,9.828007750911638e-05,1.1525813533808105e-05
1660,-(i0 + i1),1660,9.951874380931258e-05,5.78723665967118e-06
1661,(i0 + i1),1661,9.996673907153308e-05,5.351398158381926e-06
1662,i0,1662,9.989818499889223e-05,1.2078298823325896e-05
1663,(i0 + i1),1663,9.959828457795084e-05,5.167936251382344e-06
1664,i1,1664,9.892073285300285e-05,9.276614036934916e-06
1665,(i1 - i0),1665,9.963496268028392e-05,5.666244760504924e-06
1666,i1,1666,9.921767195919529e-05,1.3941807992523536e-05
1667,(i0 + i1),1667,9.966980724129826e-05,5.404446710599586e-06
1668,i1,1668,9.961849718820304e-05,1.0802630640682764e-05
1669,i1,1669,9.904363832902165e-05,1.1073593668697868e-05
1670,(i0 + i1),1670,9.855460666585714e-05,5.986405994917732e-06
1671,-(i0 + i1),1671,9.997918823501097e-05,5.299544227455044e-06
1672,(i0 + i1),1672,9.961113391909748e-05,4.904140496364562e-06
1673,(i0 - i1),1673,9.995187429012732e-05,5.892586614208994e-06
1674,i0,1674,9.746450086822732e-05,1.089787565433653e-05
1675,-i1,1675,9.984643838834018e-05,1.0728436791396234e-05
1676,(i0 + i1),1676,9.986813529394568e-05,6.252401817619102e-06
1677,i0,1677,9.922253957483916e-05,1.1359686141076963e-05
1678,i1,1678,9.905027400236575e-05,1.2344814422249328e-05
1679,i1,1679,9.887726628221571e-05,1.306473495787941e-05
1680,(i0 - i1),1680,9.99730036710389e-05,5.576029707299313e-06
1681,i1,1681,9.788070747163148e-05,9.977070476452354e-06
1682,i1,1682,9.825118468143046e-05,1.0599737834127154e-05
1683,-(i0 + i1),1683,9.93640423985198e-05,5.257241355138831e-06
1684,-i0,1684,9.894249524222688e-05,1.0270015081914607e-05
1685,(i1 - i0),1685,9.968187077902256e-05,6.06472849540296e-06
1686,i1,1686,9.966290963348e-05,1.0690297131077386e-05
1687,-(i0 + i1),1687,9.999189205700532e-05,4.612884822563501e-06
1688,(i0 - i1),1688,9.826543828239664e-05,5.009665528632468e-06
1689,(i1 - i0),1689,9.992612467613073e-05,4.955649274052121e-06
1690,i0,1690,9.930743544828148e-05,1.1750495104934087e-05
1691,i1,1691,9.89661639323458e-05,1.2246672667970415e-05
1692,i0,1692,9.928265353664756e-05,1.2513893125287724e-05
1693,(i0 - i1),1693,9.911319648381324e-05,5.52103574591456e-06
1694,(i0 - i1),1694,9.968657104764134e-05,4.895312486041803e-06
1695,-i1,1695,9.994948050007224e-05,1.2377300663501956e-05
1696,-(i0 + i1),1696,9.763072011992337e-05,5.50529193787952e-06
1697,i0,1697,9.954950655810536e-05,1.0359268344473094e-05
1698,i1,1698,9.85850565484725e-05,1.0651267984940205e-05
1699,-i1,1699,9.783847781363876e-05,1.0242459211440291e-05
1700,(i0 + i1),1700,9.77215458988212e-05,5.347520982468268e-06
1701,(i1 - i0),1701,9.855497046373785e-05,5.288058218866354e-06
1702,-i1,1702,9.950184903573243e-05,1.3489546290657016e-05
1703,-i0,1703,9.828986367210746e-05,1.0500155440240633e-05
1704,-i1,1704,9.966281504603104e-05,1.0091283002111597e-05
1705,(i0 - i1),1705,9.994949505198748e-05,4.940768121741712e-06
1706,-i1,1706,9.936133574228734e-05,9.550150025461336e-06
1707,(i0 + i1),1707,9.936756396200508e-05,5.992021215206478e-06
1708,i0,1708,9.94344154605642e-05,1.1053542948502582e-05
1709,-i1,1709,9.962865442503244e-05,1.2004187738057226e-05
1710,-i1,1710,9.926043276209384e-05,1.0037284482677933e-05
1711,-(i0 + i1),1711,9.950526873581111e-05,5.820400929223979e-06
1712,(i1 - i0),1712,9.97213355731219e-05,5.430265446193516e-06
1713,i1,1713,9.960823808796704e-05,1.0969572940666694e-05
1714,(i0 - i1),1714,9.97299066511914e-05,5.471234089782229e-06
1715,-(i0 + i1),1715,9.910632070386782e-05,5.353724645829061e-06
1716,-i0,1716,9.929679799824952e-05,1.0687275789678097e-05
1717,i1,1717,9.929602674674244e-05,1.3279419363243504e-05
1718,-i0,1718,9.79983524302952e-05,1.1614469258347526e-05
1719,(i0 + i1),1719,9.952267282642424e-05,5.107558536110446e-06
1720,(i0 + i1),1720,9.992939158109948e-05,5.2835976021015085e-06
1721,i1,1721,9.99433541437611e-05,9.91744400380412e-06
1722,(i1 - i0),1722,9.937155118677764e-05,5.541929567698389e-06
1723,-(i0 + i1),1723,9.996343578677624e-05,5.693118055205559e-06
1724,i1,1724,9.973057603929192e-05,1.1905579412996303e-05
1725,-(i0 + i1),1725,9.636378672439604e-05,5.168944426259259e-06
1726,i0,1726,9.721032984089106e-05,1.1837225429189855e-05
1727,-(i0 + i1),1727,9.738464723341168e-05,5.361507646739483e-06
1728,i1,1728,9.883918392006308e-05,1.0579120498732664e-05
1729,(i1 - i0),1729,9.914576367009432e-05,6.3372235672432e-06
1730,i0,1730,9.886860789265484e-05,9.848838089965284e-06
1731,(i0 - i1),1731,9.892482921713965e-05,5.932497970206896e-06
1732,-i0,1732,9.820653940550984e-05,8.739755685382988e-06
1733,(i0 + i1),1733,9.965901699615642e-05,5.652791060128948e-06
1734,i0,1734,9.966021752916276e-05,1.175351644633338e-05
1735,(i0 + i1),1735,9.878430137177928e-05,5.424035407486372e-06
1736,-i0,1736,9.581453923601656e-05,1.0460586054250598e-05
1737,(i1 - i0),1737,9.939069423126055e-05,5.260977104626363e-06
1738,-i1,1738,9.94203655864112e-05,1.046006400429178e-05
1739,(i1 - i0),1739,9.838902042247356e-05,6.089524958952097e-06
1740,(i1 - i0),1740,9.808583126869053e-05,6.69593737256946e-06
1741,i0,1741,9.891677473206072e-05,1.066308414010564e-05
1742,(i0 - i1),1742,9.830205817706884e-05,5.187635906622745e-06
1743,i0,1743,9.923386096488684e-05,1.1684339369821828e-05
1744,(i0 + i1),1744,9.995149594033136e-05,4.925884240947198e-06
1745,i1,1745,9.935416164807977e-05,1.0894734259636609e-05
1746,i1,1746,9.8854026873596e-05,1.2613555554708e-05
1747,(i0 - i1),1747,9.965617209672928e-05,5.346698344510514e-06
1748,(i0 - i1),1748,9.88351457635872e-05,6.517750534840161e-06
1749,(i0 + i1),1749,9.983830386772752e-05,4.619006176653784e-06
1750,(i0 + i1),1750,9.907764615491033e-05,5.663442607328761e-06
1751,(i0 - i1),1751,9.734011837281288e-05,6.1363139138848055e-06
1752,-i1,1752,9.705903357826172e-05,1.1391369298507923e-05
1753,-i1,1753,9.95206501102075e-05,1.0957922313536985e-05
1754,i0,1754,9.911112283589318e-05,9.838901860348416e-06
1755,i0,1755,9.948046499630436e-05,1.0035757441073656e-05
1756,-i1,1756,9.895904804579914e-05,1.182858795800712e-05
1757,i1,1757,9.906015475280584e-05,1.1591991096793208e-05
1758,(i0 + i1),1758,9.838680125540122e-05,5.13227632836788e-06
1759,-(i0 + i1),1759,9.826687892200424e-05,5.810076800116804e-06
1760,i1,1760,9.938995935954154e-05,1.3163253242964856e-05
1761,-(i0 + i1),1761,9.937134745996444e-05,6.112180926720612e-06
1762,-i1,1762,9.851572394836694e-05,9.604602382751182e-06
1763,(i0 - i1),1763,9.917355055222288e-05,5.142340341990348e-06
1764,(i0 + i1),1764,9.929074440151452e-05,5.353434517019196e-06
1765,(i0 - i1),1765,9.905496699502692e-05,5.25612767887651e-06
1766,i0,1766,9.892597881844269e-05,1.0932082659564912e-05
1767,(i1 - i0),1767,9.853091614786536e-05,5.2481027523754165e-06
1768,(i0 + i1),1768,9.840213169809432e-05,5.147464889887488e-06
1769,(i0 - i1),1769,9.988242527469993e-05,5.075386980024632e-06
1770,i1,1770,9.898761345539242e-05,1.057957979355706e-05
1771,-(i0 + i1),1771,9.861098078545184e-05,6.150899935164489e-06
1772,i1,1772,9.97404131339863e-05,1.0510748325032182e-05
1773,-i1,1773,9.951037645805628e-05,1.0813573680934496e-05
1774,(i1 - i0),1774,9.988986130338162e-05,5.7815273066808e-06
1775,(i0 - i1),1775,9.863183367997408e-05,5.08444554725429e-06
1776,i0,1776,9.948136721504852e-05,1.1192169040441511e-05
1777,i0,1777,9.895937546389176e-05,9.411854080099149e-06
1778,(i1 - i0),1778,9.96827584458515e-05,5.339200924936449e-06
1779,-i0,1779,9.973494161386044e-05,1.0141552593267988e-05
1780,i0,1780,9.919563308358192e-05,1.197479559778003e-05
1781,i1,1781,9.968123049475253e-05,1.0828762242454104e-05
1782,-i0,1782,9.433882951270788e-05,1.125721973949112e-05
1783,(i0 + i1),1783,9.905811748467386e-05,5.3785315685672686e-06
1784,(i1 - i0),1784,9.997263259720056e-05,4.590227945300285e-06
1785,i1,1785,9.905063780024648e-05,1.2114530363760425e-05
1786,i1,1786,9.845755266724154e-05,1.063793297362281e-05
