train/loss,epoch,step,valid/loss
,506,1520,1.5427674055099487
0.9625754952430725,507,1523,
,507,1523,1.5327329635620117
0.8579303622245789,508,1526,
,508,1526,1.7157785892486572
1.0860767364501953,509,1529,
,509,1529,1.6193410158157349
2.4728777408599854,510,1532,
,510,1532,1.627023696899414
0.8498372435569763,511,1535,
,511,1535,1.659091591835022
1.1158162355422974,512,1538,
,512,1538,1.6391140222549438
1.9313210248947144,513,1541,
,513,1541,1.59767484664917
1.25996732711792,514,1544,
,514,1544,2.200023651123047
0.9090725183486938,515,1547,
,515,1547,1.9812144041061401
3.0021793842315674,516,1550,
,516,1550,1.7352319955825806
0.8751775026321411,517,1553,
,517,1553,1.8093966245651245
0.9138965606689453,518,1556,
,518,1556,1.9308207035064697
1.1665047407150269,519,1559,
,519,1559,1.7851253747940063
2.366281270980835,520,1562,
,520,1562,1.801609992980957
1.8796286582946777,521,1565,
,521,1565,1.8753172159194946
1.5378978252410889,522,1568,
,522,1568,1.4273737668991089
0.9039339423179626,523,1571,
,523,1571,1.6547983884811401
0.9774261713027954,524,1574,
,524,1574,1.5234485864639282
2.8802225589752197,525,1577,
,525,1577,1.6014209985733032
1.9029128551483154,526,1580,
,526,1580,1.5325145721435547
1.1927738189697266,527,1583,
,527,1583,1.5104644298553467
1.4614356756210327,528,1586,
,528,1586,1.4238373041152954
1.4747751951217651,529,1589,
,529,1589,1.633396863937378
1.874680519104004,530,1592,
,530,1592,1.5925050973892212
1.689598560333252,531,1595,
,531,1595,1.5155272483825684
1.5830581188201904,532,1598,
,532,1598,1.7209854125976562
2.377197742462158,533,1601,
,533,1601,1.8753650188446045
2.675020217895508,534,1604,
,534,1604,1.47675621509552
1.649374008178711,535,1607,
,535,1607,1.8224833011627197
2.077394485473633,536,1610,
,536,1610,1.805527925491333
0.9094725251197815,537,1613,
,537,1613,1.3622243404388428
1.79714035987854,538,1616,
,538,1616,1.3897007703781128
1.7292450666427612,539,1619,
,539,1619,1.5262483358383179
1.3986932039260864,540,1622,
,540,1622,1.5320943593978882
1.1362470388412476,541,1625,
,541,1625,1.47706139087677
0.9389572739601135,542,1628,
,542,1628,1.448659896850586
1.414906620979309,543,1631,
,543,1631,1.3468621969223022
1.0389364957809448,544,1634,
,544,1634,1.3855066299438477
1.1443723440170288,545,1637,
,545,1637,1.3075257539749146
1.6166614294052124,546,1640,
,546,1640,1.417290210723877
0.8392986059188843,547,1643,
,547,1643,1.3043760061264038
0.7243756055831909,548,1646,
,548,1646,1.3247787952423096
0.9781627655029297,549,1649,
,549,1649,1.4280164241790771
1.3221588134765625,550,1652,
,550,1652,1.3191468715667725
1.1670126914978027,551,1655,
,551,1655,1.315773606300354
0.9458792209625244,552,1658,
,552,1658,1.3706505298614502
0.9563577771186829,553,1661,
,553,1661,1.3900669813156128
1.1644333600997925,554,1664,
,554,1664,1.3401904106140137
0.9752408266067505,555,1667,
,555,1667,1.3916434049606323
0.7647870182991028,556,1670,
,556,1670,1.4516847133636475
0.8014453053474426,557,1673,
,557,1673,1.4034796953201294
1.046554684638977,558,1676,
,558,1676,1.3999778032302856
0.8929559588432312,559,1679,
,559,1679,2.034165859222412
1.2395939826965332,560,1682,
,560,1682,1.4421911239624023
1.2793354988098145,561,1685,
,561,1685,1.662118911743164
1.3391122817993164,562,1688,
,562,1688,1.7398408651351929
1.1836122274398804,563,1691,
,563,1691,1.4998524188995361
1.528773307800293,564,1694,
,564,1694,1.5331002473831177
0.9077497124671936,565,1697,
,565,1697,1.7712842226028442
1.4324891567230225,566,1700,
,566,1700,1.6267695426940918
1.4382476806640625,567,1703,
,567,1703,1.6316879987716675
1.5340399742126465,568,1706,
,568,1706,1.6461710929870605
1.1839711666107178,569,1709,
,569,1709,1.5881929397583008
0.9200038909912109,570,1712,
,570,1712,1.327268362045288
1.1309713125228882,571,1715,
,571,1715,1.5935156345367432
0.9008598327636719,572,1718,
,572,1718,1.3639683723449707
1.740217924118042,573,1721,
,573,1721,1.4203732013702393
0.746389627456665,574,1724,
,574,1724,1.7242798805236816
1.418887734413147,575,1727,
,575,1727,1.5631060600280762
1.063734769821167,576,1730,
,576,1730,1.5917160511016846
1.0854161977767944,577,1733,
,577,1733,1.5189208984375
1.3915964365005493,578,1736,
,578,1736,1.5758558511734009
0.8848706483840942,579,1739,
,579,1739,1.5230189561843872
1.240685224533081,580,1742,
,580,1742,1.913806438446045
0.869431734085083,581,1745,
,581,1745,1.920741081237793
1.0033751726150513,582,1748,
,582,1748,1.7332724332809448
1.1482079029083252,583,1751,
,583,1751,1.7880840301513672
1.1007459163665771,584,1754,
,584,1754,1.735242247581482
0.5144796967506409,585,1757,
,585,1757,1.8038794994354248
0.9164800643920898,586,1760,
,586,1760,1.7984405755996704
1.0389777421951294,587,1763,
,587,1763,1.822918176651001
0.5801458358764648,588,1766,
,588,1766,1.7947876453399658
0.5683133602142334,589,1769,
,589,1769,1.7414953708648682
1.0057798624038696,590,1772,
,590,1772,1.9998478889465332
0.8341869711875916,591,1775,
,591,1775,1.8183985948562622
0.8454776406288147,592,1778,
,592,1778,1.6408584117889404
0.6571637392044067,593,1781,
,593,1781,1.659496545791626
0.8758671283721924,594,1784,
,594,1784,1.7840303182601929
0.8760520815849304,595,1787,
,595,1787,1.60673189163208
1.0713862180709839,596,1790,
,596,1790,1.5987334251403809
0.7834050059318542,597,1793,
,597,1793,1.592055082321167
0.8131501078605652,598,1796,
,598,1796,1.5742371082305908
0.9282118082046509,599,1799,
,599,1799,1.8514134883880615
0.9295928478240967,600,1802,
,600,1802,1.6346931457519531
0.7322365641593933,601,1805,
,601,1805,1.669066309928894
0.8767579197883606,602,1808,
,602,1808,1.7249888181686401
0.9349128007888794,603,1811,
,603,1811,1.7031922340393066
0.7042290568351746,604,1814,
,604,1814,1.843990445137024
1.2871477603912354,605,1817,
,605,1817,1.7571086883544922
0.7494679689407349,606,1820,
,606,1820,1.881662368774414
1.1342222690582275,607,1823,
,607,1823,1.5592374801635742
0.7345008254051208,608,1826,
,608,1826,1.9701299667358398
1.5885615348815918,609,1829,
,609,1829,1.9244811534881592
0.9270060062408447,610,1832,
,610,1832,1.9901001453399658
0.975999653339386,611,1835,
,611,1835,1.411647915840149
0.7132810354232788,612,1838,
,612,1838,1.882494568824768
0.8617255687713623,613,1841,
,613,1841,1.4160200357437134
0.7777534127235413,614,1844,
,614,1844,1.6327052116394043
0.5024304986000061,615,1847,
,615,1847,2.1256613731384277
1.5472068786621094,616,1850,
,616,1850,1.7143032550811768
0.5396131873130798,617,1853,
,617,1853,1.9040184020996094
1.367398977279663,618,1856,
,618,1856,1.8788342475891113
0.7132089734077454,619,1859,
,619,1859,2.062633991241455
1.4639952182769775,620,1862,
,620,1862,1.6948906183242798
1.7108796834945679,621,1865,
,621,1865,1.5566483736038208
1.2802350521087646,622,1868,
,622,1868,1.682079792022705
1.0370416641235352,623,1871,
,623,1871,1.5049028396606445
0.8358911275863647,624,1874,
,624,1874,1.5643867254257202
1.179136037826538,625,1877,
,625,1877,1.5851881504058838
0.8141454458236694,626,1880,
,626,1880,1.5643466711044312
0.8810620307922363,627,1883,
,627,1883,1.513918399810791
0.9961411356925964,628,1886,
,628,1886,1.9412574768066406
1.1000149250030518,629,1889,
,629,1889,1.4793769121170044
1.1645269393920898,630,1892,
,630,1892,1.5352296829223633
1.5497678518295288,631,1895,
,631,1895,1.6896512508392334
0.9018132090568542,632,1898,
,632,1898,1.540390133857727
0.7404187917709351,633,1901,
,633,1901,1.4528915882110596
0.9478681683540344,634,1904,
,634,1904,1.8043121099472046
1.0263290405273438,635,1907,
,635,1907,1.4795275926589966
0.5768171548843384,636,1910,
,636,1910,1.449706792831421
0.4625817537307739,637,1913,
,637,1913,1.4533910751342773
0.43990954756736755,638,1916,
,638,1916,1.5158647298812866
0.8463461399078369,639,1919,
,639,1919,1.592042088508606
0.9203084707260132,640,1922,
,640,1922,1.4658570289611816
2.295341968536377,641,1925,
,641,1925,1.690877079963684
0.8326680064201355,642,1928,
,642,1928,1.5515203475952148
1.0703200101852417,643,1931,
,643,1931,1.549896478652954
1.7524741888046265,644,1934,
,644,1934,1.4523624181747437
0.8746899962425232,645,1937,
,645,1937,1.4669333696365356
0.9146027565002441,646,1940,
,646,1940,1.6539649963378906
1.5225001573562622,647,1943,
,647,1943,1.5512115955352783
0.8908644318580627,648,1946,
,648,1946,1.391541600227356
0.7381338477134705,649,1949,
,649,1949,1.3844586610794067
0.9478262066841125,650,1952,
,650,1952,1.401396632194519
1.7822437286376953,651,1955,
,651,1955,1.5107892751693726
1.272424340248108,652,1958,
,652,1958,1.5029888153076172
1.1499017477035522,653,1961,
,653,1961,1.3893914222717285
1.0634541511535645,654,1964,
,654,1964,1.488090991973877
0.5203360915184021,655,1967,
,655,1967,1.4266211986541748
0.8247665762901306,656,1970,
,656,1970,1.5424913167953491
1.108386516571045,657,1973,
,657,1973,1.3811076879501343
0.9209413528442383,658,1976,
,658,1976,1.4405341148376465
1.135815143585205,659,1979,
,659,1979,1.3229072093963623
1.1845461130142212,660,1982,
,660,1982,1.4277217388153076
0.7591201663017273,661,1985,
,661,1985,1.311732292175293
1.6837372779846191,662,1988,
,662,1988,1.299903392791748
2.22625732421875,663,1991,
,663,1991,1.23534095287323
0.6967754364013672,664,1994,
,664,1994,1.2849359512329102
0.9333379864692688,665,1997,
,665,1997,1.1775586605072021
0.8173233270645142,666,2000,
,666,2000,1.1712642908096313
0.6058366894721985,667,2003,
,667,2003,1.183830738067627
1.792838215827942,668,2006,
,668,2006,1.141414999961853
0.5763948559761047,669,2009,
,669,2009,1.1614058017730713
1.4220829010009766,670,2012,
,670,2012,1.2133920192718506
0.9190435409545898,671,2015,
,671,2015,1.3097752332687378
1.1783277988433838,672,2018,
,672,2018,1.241087794303894
0.8146687746047974,673,2021,
,673,2021,1.1980948448181152
1.311763882637024,674,2024,
,674,2024,1.2723435163497925
1.316558599472046,675,2027,
,675,2027,1.1910580396652222
1.2055937051773071,676,2030,
,676,2030,1.2192649841308594
1.8431254625320435,677,2033,
,677,2033,1.3186105489730835
0.9427986145019531,678,2036,
,678,2036,1.2425414323806763
1.836912989616394,679,2039,
,679,2039,1.2229222059249878
0.7552413940429688,680,2042,
,680,2042,1.2725756168365479
0.7187538743019104,681,2045,
,681,2045,1.1883726119995117
0.9419286847114563,682,2048,
,682,2048,1.1649096012115479
0.8109906911849976,683,2051,
,683,2051,1.1197282075881958
1.0638980865478516,684,2054,
,684,2054,1.176987648010254
0.6793526411056519,685,2057,
,685,2057,1.1874797344207764
0.759931206703186,686,2060,
,686,2060,1.138472557067871
0.8767536878585815,687,2063,
,687,2063,1.12449049949646
0.8872456550598145,688,2066,
,688,2066,1.1365561485290527
0.7864280343055725,689,2069,
,689,2069,1.1908855438232422
0.8038709163665771,690,2072,
,690,2072,1.206723928451538
0.7708693146705627,691,2075,
,691,2075,1.259111762046814
0.579927384853363,692,2078,
,692,2078,1.1598981618881226
0.8056946992874146,693,2081,
,693,2081,1.1831105947494507
0.6115696430206299,694,2084,
,694,2084,1.25935959815979
0.6933796405792236,695,2087,
,695,2087,1.1964998245239258
0.5342980027198792,696,2090,
,696,2090,1.2129639387130737
0.7128586769104004,697,2093,
,697,2093,1.2507636547088623
0.5818650126457214,698,2096,
,698,2096,1.2325778007507324
0.6556648015975952,699,2099,
,699,2099,1.2988868951797485
1.2370433807373047,700,2102,
,700,2102,1.2286005020141602
0.6396670937538147,701,2105,
,701,2105,1.2535395622253418
0.6735846996307373,702,2108,
,702,2108,1.216479778289795
0.6284200549125671,703,2111,
,703,2111,1.3089492321014404
0.4749179184436798,704,2114,
,704,2114,1.2792145013809204
1.2152363061904907,705,2117,
,705,2117,1.2750271558761597
0.5829094052314758,706,2120,
,706,2120,1.2993873357772827
0.6572543382644653,707,2123,
,707,2123,1.2565935850143433
0.6235197186470032,708,2126,
,708,2126,1.349286437034607
0.5730016231536865,709,2129,
,709,2129,1.2629543542861938
0.6138880252838135,710,2132,
,710,2132,1.276192545890808
0.8574069738388062,711,2135,
,711,2135,1.2844510078430176
0.8160021901130676,712,2138,
,712,2138,1.327336072921753
0.5473766326904297,713,2141,
,713,2141,1.3948540687561035
0.7222500443458557,714,2144,
,714,2144,1.4058843851089478
0.7069835066795349,715,2147,
,715,2147,1.3761342763900757
0.40535223484039307,716,2150,
,716,2150,1.36884343624115
0.5019381642341614,717,2153,
,717,2153,1.3554526567459106
0.6490910649299622,718,2156,
,718,2156,1.4027594327926636
0.7128419876098633,719,2159,
,719,2159,1.3983392715454102
2.2619831562042236,720,2162,
,720,2162,1.4236334562301636
0.5024386048316956,721,2165,
,721,2165,1.3728036880493164
1.3786746263504028,722,2168,
,722,2168,1.331734538078308
1.4714792966842651,723,2171,
,723,2171,1.2566527128219604
0.6691593527793884,724,2174,
,724,2174,1.2994089126586914
1.5213427543640137,725,2177,
,725,2177,1.3345539569854736
1.215164065361023,726,2180,
,726,2180,1.3627815246582031
0.6321078538894653,727,2183,
,727,2183,1.3226823806762695
0.7142617106437683,728,2186,
,728,2186,1.310043454170227
0.7939282655715942,729,2189,
,729,2189,1.2800058126449585
1.8237009048461914,730,2192,
,730,2192,1.3056080341339111
0.8917211890220642,731,2195,
,731,2195,1.301815390586853
0.6909182667732239,732,2198,
,732,2198,1.1869086027145386
0.9027086496353149,733,2201,
,733,2201,1.142082691192627
0.7422542572021484,734,2204,
,734,2204,1.1399446725845337
0.9697037935256958,735,2207,
,735,2207,1.1302558183670044
0.7342632412910461,736,2210,
,736,2210,1.133073329925537
1.170066475868225,737,2213,
,737,2213,1.0970209836959839
0.7446907758712769,738,2216,
,738,2216,1.1195317506790161
0.9378892779350281,739,2219,
,739,2219,1.0916508436203003
0.9524104595184326,740,2222,
,740,2222,1.1124331951141357
0.6441723108291626,741,2225,
,741,2225,1.1137615442276
0.7669064402580261,742,2228,
,742,2228,1.115995168685913
0.5033367872238159,743,2231,
,743,2231,1.1593056917190552
0.7989593148231506,744,2234,
,744,2234,1.1841158866882324
1.0240864753723145,745,2237,
,745,2237,1.2100276947021484
0.8836190104484558,746,2240,
,746,2240,1.1954193115234375
0.500939667224884,747,2243,
,747,2243,1.2992868423461914
1.0131101608276367,748,2246,
,748,2246,1.1664243936538696
0.5417698621749878,749,2249,
,749,2249,1.2147693634033203
0.9881100654602051,750,2252,
,750,2252,1.219693660736084
0.9744116067886353,751,2255,
,751,2255,1.2121341228485107
1.2617799043655396,752,2258,
,752,2258,1.277780532836914
0.9903601408004761,753,2261,
,753,2261,1.3050516843795776
0.8368327617645264,754,2264,
,754,2264,1.4045298099517822
0.5873256921768188,755,2267,
,755,2267,1.3384418487548828
0.6367071270942688,756,2270,
,756,2270,1.3494781255722046
0.4657731354236603,757,2273,
,757,2273,1.3645820617675781
0.5835849642753601,758,2276,
,758,2276,1.3857448101043701
0.6619134545326233,759,2279,
,759,2279,1.4104723930358887
1.1478748321533203,760,2282,
,760,2282,1.3080521821975708
0.6239436864852905,761,2285,
,761,2285,1.253709077835083
0.7305319309234619,762,2288,
,762,2288,1.3075237274169922
1.2098467350006104,763,2291,
,763,2291,1.3064289093017578
0.5945400595664978,764,2294,
,764,2294,1.2733561992645264
1.075598120689392,765,2297,
,765,2297,1.2544329166412354
0.5862380862236023,766,2300,
,766,2300,1.2419941425323486
0.6210817098617554,767,2303,
,767,2303,1.2079463005065918
0.958734929561615,768,2306,
,768,2306,1.2083784341812134
0.5894983410835266,769,2309,
,769,2309,1.2471948862075806
0.6515332460403442,770,2312,
,770,2312,1.2472914457321167
0.8803487420082092,771,2315,
,771,2315,1.3080260753631592
0.5770627856254578,772,2318,
,772,2318,1.3138539791107178
0.9448080658912659,773,2321,
,773,2321,1.268371343612671
0.5548427700996399,774,2324,
,774,2324,1.2625250816345215
0.5368382930755615,775,2327,
,775,2327,1.30336594581604
0.6764934659004211,776,2330,
,776,2330,1.3333650827407837
1.2805078029632568,777,2333,
,777,2333,1.2636840343475342
0.5852442383766174,778,2336,
,778,2336,1.4490867853164673
0.7639778852462769,779,2339,
,779,2339,1.330092430114746
0.7920467853546143,780,2342,
,780,2342,1.2514162063598633
0.7631153464317322,781,2345,
,781,2345,1.2263342142105103
0.6411598324775696,782,2348,
,782,2348,1.2728785276412964
0.7709614038467407,783,2351,
,783,2351,1.2255905866622925
1.436392068862915,784,2354,
,784,2354,1.2607649564743042
0.6190932989120483,785,2357,
,785,2357,1.2063947916030884
0.6518588066101074,786,2360,
,786,2360,1.2103047370910645
1.4837369918823242,787,2363,
,787,2363,1.248709797859192
1.4437681436538696,788,2366,
,788,2366,1.213060975074768
0.6275939345359802,789,2369,
,789,2369,1.311352252960205
1.7461501359939575,790,2372,
,790,2372,1.227332592010498
0.881134569644928,791,2375,
,791,2375,1.2531365156173706
1.0581670999526978,792,2378,
,792,2378,1.1291708946228027
0.6560909748077393,793,2381,
,793,2381,1.1278908252716064
1.6621476411819458,794,2384,
,794,2384,1.0508311986923218
0.8931931257247925,795,2387,
,795,2387,1.2180726528167725
0.6806306838989258,796,2390,
,796,2390,1.16428542137146
0.7218098044395447,797,2393,
,797,2393,1.0838091373443604
0.8497157096862793,798,2396,
,798,2396,1.1806392669677734
1.219923734664917,799,2399,
,799,2399,1.0523298978805542
1.1920537948608398,800,2402,
,800,2402,1.0740606784820557
1.074710726737976,801,2405,
,801,2405,0.9838855266571045
1.0325602293014526,802,2408,
,802,2408,1.0186176300048828
1.0876851081848145,803,2411,
,803,2411,0.9503650069236755
0.9246925711631775,804,2414,
,804,2414,1.0008678436279297
1.1813297271728516,805,2417,
,805,2417,1.0581272840499878
1.0347100496292114,806,2420,
,806,2420,1.0275648832321167
0.6944068670272827,807,2423,
,807,2423,0.986017644405365
0.74117112159729,808,2426,
,808,2426,1.3066108226776123
0.8284391164779663,809,2429,
,809,2429,1.054517149925232
2.4074249267578125,810,2432,
,810,2432,1.0598958730697632
0.7521729469299316,811,2435,
,811,2435,0.9630020260810852
0.8906752467155457,812,2438,
,812,2438,1.0686372518539429
0.5779736638069153,813,2441,
,813,2441,1.179432988166809
2.034414052963257,814,2444,
,814,2444,1.048372507095337
0.7152394652366638,815,2447,
,815,2447,1.216987133026123
0.8516175746917725,816,2450,
,816,2450,0.991016149520874
0.8490844964981079,817,2453,
,817,2453,1.0892030000686646
0.7881292700767517,818,2456,
,818,2456,1.005105972290039
1.6910083293914795,819,2459,
,819,2459,0.9996001720428467
0.9795882701873779,820,2462,
,820,2462,1.0002254247665405
1.8039822578430176,821,2465,
,821,2465,0.9964395761489868
1.0236369371414185,822,2468,
,822,2468,1.0994805097579956
0.9736904501914978,823,2471,
,823,2471,0.98446124792099
0.7850208282470703,824,2474,
,824,2474,1.078666090965271
0.850323498249054,825,2477,
,825,2477,0.9441063404083252
1.1424521207809448,826,2480,
,826,2480,0.9463484883308411
0.7671632766723633,827,2483,
,827,2483,0.9158451557159424
1.4087002277374268,828,2486,
,828,2486,0.9514723420143127
1.1449509859085083,829,2489,
,829,2489,0.8972963690757751
0.7785094380378723,830,2492,
,830,2492,0.9695242643356323
0.9806681871414185,831,2495,
,831,2495,1.0353248119354248
0.6867361664772034,832,2498,
,832,2498,1.0395735502243042
0.5774458646774292,833,2501,
,833,2501,0.9954701066017151
0.591416597366333,834,2504,
,834,2504,1.0401010513305664
1.0010182857513428,835,2507,
,835,2507,1.0355675220489502
0.45022353529930115,836,2510,
,836,2510,1.0500717163085938
0.44442278146743774,837,2513,
,837,2513,1.0030583143234253
0.5026739239692688,838,2516,
,838,2516,1.0485559701919556
0.5888690948486328,839,2519,
,839,2519,1.02168869972229
0.6920511722564697,840,2522,
,840,2522,1.0465128421783447
0.8667534589767456,841,2525,
,841,2525,0.9943704605102539
0.7316318154335022,842,2528,
,842,2528,0.9732688069343567
0.9286773800849915,843,2531,
,843,2531,0.9654430747032166
0.9071674346923828,844,2534,
,844,2534,1.0368516445159912
0.7576239109039307,845,2537,
,845,2537,1.0042376518249512
0.49825024604797363,846,2540,
,846,2540,1.048862099647522
0.4890134632587433,847,2543,
,847,2543,0.9941841959953308
1.0280572175979614,848,2546,
,848,2546,0.9524439573287964
0.6987571120262146,849,2549,
,849,2549,0.9994173049926758
1.1108722686767578,850,2552,
,850,2552,0.9894366264343262
0.6486944556236267,851,2555,
,851,2555,0.9823203682899475
0.6414133310317993,852,2558,
,852,2558,1.0308533906936646
1.207808256149292,853,2561,
,853,2561,1.0332900285720825
0.6352542638778687,854,2564,
,854,2564,1.0187126398086548
0.6420097947120667,855,2567,
,855,2567,0.9948805570602417
0.5475533604621887,856,2570,
,856,2570,0.9570064544677734
0.842255711555481,857,2573,
,857,2573,0.9843225479125977
0.809719443321228,858,2576,
,858,2576,1.0017962455749512
0.5939767360687256,859,2579,
,859,2579,1.0046138763427734
0.809036910533905,860,2582,
,860,2582,1.0179952383041382
0.5182213187217712,861,2585,
,861,2585,0.9945793151855469
0.5428911447525024,862,2588,
,862,2588,1.0078303813934326
0.7020714282989502,863,2591,
,863,2591,0.9941346049308777
1.0289738178253174,864,2594,
,864,2594,1.0009236335754395
0.8546056151390076,865,2597,
,865,2597,1.1971021890640259
0.5999166369438171,866,2600,
,866,2600,1.2974903583526611
0.5896549224853516,867,2603,
,867,2603,1.2661043405532837
0.4352412521839142,868,2606,
,868,2606,1.1755955219268799
0.4420320689678192,869,2609,
,869,2609,1.211202621459961
0.9189202189445496,870,2612,
,870,2612,1.141740083694458
1.3083560466766357,871,2615,
,871,2615,1.2598133087158203
0.8691453337669373,872,2618,
,872,2618,1.178053379058838
0.6620478630065918,873,2621,
,873,2621,1.307721495628357
1.0949852466583252,874,2624,
,874,2624,1.0150644779205322
0.7749004364013672,875,2627,
,875,2627,1.0124962329864502
0.70599764585495,876,2630,
,876,2630,1.083325743675232
0.7844889760017395,877,2633,
,877,2633,1.0013511180877686
0.6394798159599304,878,2636,
,878,2636,1.086503505706787
0.7901678085327148,879,2639,
,879,2639,0.9662367105484009
0.6308776140213013,880,2642,
,880,2642,1.098877191543579
0.863677978515625,881,2645,
,881,2645,1.0222432613372803
0.8677773475646973,882,2648,
,882,2648,1.0810275077819824
0.5753265619277954,883,2651,
,883,2651,1.1767255067825317
0.6060666441917419,884,2654,
,884,2654,1.0351173877716064
0.5596171617507935,885,2657,
,885,2657,1.1077852249145508
0.48595765233039856,886,2660,
,886,2660,1.0801210403442383
0.6380859613418579,887,2663,
,887,2663,1.1101210117340088
1.3374820947647095,888,2666,
,888,2666,1.2363839149475098
1.327680230140686,889,2669,
,889,2669,1.1695255041122437
0.7868742346763611,890,2672,
,890,2672,1.1642451286315918
1.4497593641281128,891,2675,
,891,2675,1.3028888702392578
1.1228303909301758,892,2678,
,892,2678,1.0645155906677246
0.6946712732315063,893,2681,
,893,2681,1.1935745477676392
0.9352383613586426,894,2684,
,894,2684,1.2368614673614502
1.4239616394042969,895,2687,
,895,2687,1.2180464267730713
1.0393211841583252,896,2690,
,896,2690,1.097569227218628
1.1094462871551514,897,2693,
,897,2693,0.9453426003456116
1.5572365522384644,898,2696,
,898,2696,0.9389018416404724
0.7036823034286499,899,2699,
,899,2699,0.954822301864624
0.9090825319290161,900,2702,
,900,2702,0.9144052267074585
0.9306321740150452,901,2705,
,901,2705,0.9140280485153198
0.7348278760910034,902,2708,
,902,2708,0.9210774898529053
0.6732627153396606,903,2711,
,903,2711,0.9785541296005249
0.8311482071876526,904,2714,
,904,2714,0.9332714676856995
0.8551421165466309,905,2717,
,905,2717,0.9528129696846008
0.47307848930358887,906,2720,
,906,2720,1.115412712097168
0.8517071008682251,907,2723,
,907,2723,0.9579271078109741
0.8947563171386719,908,2726,
,908,2726,0.9698047041893005
0.7325431704521179,909,2729,
,909,2729,1.052672028541565
0.848186194896698,910,2732,
,910,2732,1.0955818891525269
0.9509423971176147,911,2735,
,911,2735,1.085732340812683
1.1672542095184326,912,2738,
,912,2738,1.1595990657806396
0.4743664860725403,913,2741,
,913,2741,1.131492018699646
0.908069372177124,914,2744,
,914,2744,1.2256128787994385
0.7575905323028564,915,2747,
,915,2747,1.1687179803848267
0.6027892231941223,916,2750,
,916,2750,1.1662229299545288
0.7207961082458496,917,2753,
,917,2753,1.1594845056533813
0.710938572883606,918,2756,
,918,2756,1.1854267120361328
0.5944896340370178,919,2759,
,919,2759,1.1453646421432495
0.5875517725944519,920,2762,
,920,2762,1.109041690826416
1.7514188289642334,921,2765,
,921,2765,1.146741509437561
0.5620819330215454,922,2768,
,922,2768,1.1479928493499756
1.8567769527435303,923,2771,
,923,2771,1.0653756856918335
0.8929368853569031,924,2774,
,924,2774,1.0773112773895264
0.6991885900497437,925,2777,
,925,2777,1.0583178997039795
1.3160070180892944,926,2780,
,926,2780,1.1202057600021362
0.6804844737052917,927,2783,
,927,2783,1.2344083786010742
1.3474777936935425,928,2786,
,928,2786,1.1348376274108887
0.6711356043815613,929,2789,
,929,2789,1.3177988529205322
0.7813670635223389,930,2792,
,930,2792,1.2063262462615967
0.664689838886261,931,2795,
,931,2795,1.2088454961776733
0.6316903829574585,932,2798,
,932,2798,1.0619770288467407
1.16890549659729,933,2801,
,933,2801,1.0803682804107666
0.6015305519104004,934,2804,
,934,2804,1.0293171405792236
0.5787243843078613,935,2807,
,935,2807,1.002302646636963
0.6527678966522217,936,2810,
,936,2810,1.0185315608978271
0.4453659653663635,937,2813,
,937,2813,1.0208451747894287
0.6028252243995667,938,2816,
,938,2816,1.0109361410140991
0.6234792470932007,939,2819,
,939,2819,1.0224254131317139
1.465649127960205,940,2822,
,940,2822,0.9970213174819946
1.71980881690979,941,2825,
,941,2825,0.9774664640426636
1.1375834941864014,942,2828,
,942,2828,0.9941242933273315
1.113563895225525,943,2831,
,943,2831,1.0092445611953735
0.9792633056640625,944,2834,
,944,2834,1.0120928287506104
1.7003905773162842,945,2837,
,945,2837,1.0257279872894287
0.5871474742889404,946,2840,
,946,2840,0.9778292179107666
0.8470075130462646,947,2843,
,947,2843,0.994929850101471
0.546969473361969,948,2846,
,948,2846,1.0177029371261597
1.1353052854537964,949,2849,
,949,2849,0.9850053191184998
0.6798813939094543,950,2852,
,950,2852,1.0276695489883423
1.2262526750564575,951,2855,
,951,2855,1.039215326309204
0.6265506744384766,952,2858,
,952,2858,1.0438482761383057
0.6613558530807495,953,2861,
,953,2861,1.0657552480697632
0.6061336398124695,954,2864,
,954,2864,0.9663776755332947
0.5391477346420288,955,2867,
,955,2867,0.9639634490013123
0.6177079677581787,956,2870,
,956,2870,0.9934287667274475
1.0446302890777588,957,2873,
,957,2873,0.9829326868057251
0.6916961669921875,958,2876,
,958,2876,0.9494066834449768
0.9050272703170776,959,2879,
,959,2879,0.9463099241256714
0.7109583020210266,960,2882,
,960,2882,0.9431743025779724
0.8208327293395996,961,2885,
,961,2885,0.9613765478134155
1.6544002294540405,962,2888,
,962,2888,0.9504824876785278
1.2531545162200928,963,2891,
,963,2891,0.9338641166687012
0.40549999475479126,964,2894,
,964,2894,0.9287585616111755
1.2092041969299316,965,2897,
,965,2897,0.9083578586578369
0.8278806805610657,966,2900,
,966,2900,0.8871815204620361
0.6525779366493225,967,2903,
,967,2903,0.9108113646507263
0.5019028186798096,968,2906,
,968,2906,0.9285427927970886
0.47073879837989807,969,2909,
,969,2909,0.9210418462753296
0.6592133045196533,970,2912,
,970,2912,0.9674606323242188
0.9362967610359192,971,2915,
,971,2915,0.928440272808075
0.5572726130485535,972,2918,
,972,2918,0.9471687078475952
0.7495954036712646,973,2921,
,973,2921,0.987834632396698
0.7556885480880737,974,2924,
,974,2924,0.9354928135871887
0.7488545179367065,975,2927,
,975,2927,0.9624928832054138
0.7524204850196838,976,2930,
,976,2930,0.9553558230400085
0.6640558242797852,977,2933,
,977,2933,0.9637285470962524
