,expr,index,best_mse_loss,best_scaled_mse_loss
2400,((i2 * i1) * i0),2400,13.437960624694824,0.022883279249072
2401,i1,2401,9.859228157438338e-05,1.1104765690106431e-05
2402,(i0 + (i2 - i1)),2402,9.916311682900414e-05,3.764961547858547e-06
2403,(i1 * (i2 * i0)),2403,14.642399787902832,0.0175344459712505
2404,(i2 + i1),2404,9.609866538085043e-05,4.849184279009933e-06
2405,i2,2405,9.497403516434132e-05,9.683828466222622e-06
2406,(i0 - (i2 - i1)),2406,9.997037705034018e-05,3.4362658425379777e-06
2407,(i0 * (i1 + i2)),2407,0.2453867197036743,0.0015296654310077
2408,(i2 - (i1 - i0)),2408,9.88268802757375e-05,3.7969864479237e-06
2409,(i2 - (i0 + i1)),2409,9.759172098711132e-05,3.60260673915036e-06
2410,(i1 + i0),2410,9.757016960065812e-05,5.521698767552152e-06
2411,(i0 - (i2 * i1)),2411,0.1577494740486145,0.0016520428471267
2412,(i1 + (i0 - i2)),2412,9.975169814424588e-05,4.350536983110942e-06
2413,((i2 - i1) * i0),2413,0.0375773608684539,0.0003543888451531
2414,(i2 - (i1 + i0)),2414,9.784690337255596e-05,3.4124977901228704e-06
2415,((i2 + i0) - i1),2415,9.484303154749796e-05,4.710935172624886e-06
2416,(i0 + i2),2416,9.875492833089083e-05,5.831655926158419e-06
2417,(i1 - i2),2417,9.913815301842988e-05,4.724649897980271e-06
2418,((i2 - i1) * i0),2418,0.0648228973150253,0.0004472945292945
2419,(i1 - i2),2419,9.774460340850057e-05,5.715833140129689e-06
2420,(i0 + i2),2420,9.963809861801563e-05,5.778739250672516e-06
2421,((i1 - i0) - i2),2421,9.806615707930176e-05,3.58494435204193e-06
2422,(i0 - i1),2422,9.883628808893263e-05,6.246228622330818e-06
2423,(i1 - (i2 * i0)),2423,0.0436532385647296,0.0005331620923243
2424,(i1 - i2),2424,9.465515176998451e-05,5.104638603370404e-06
2425,((i2 + i1) * i0),2425,0.2157468497753143,0.0012280902592465
2426,(i0 - i2),2426,9.762241825228556e-05,5.76649108552374e-06
2427,(i1 + (i2 - i0)),2427,9.675103501649572e-05,3.4585652883833973e-06
2428,((i0 + i1) * i2),2428,0.1420450359582901,0.0008270536200143
2429,((i0 - i1) * i2),2429,0.0967782735824585,0.0007115843473002
2430,(i1 - i0),2430,9.891648369375616e-05,5.07426739204675e-06
2431,((i0 * i2) - i1),2431,0.1378534436225891,0.0014302580384537
2432,(i1 + i2),2432,9.837302059167996e-05,5.525217147805961e-06
2433,(i0 + (i1 + i2)),2433,9.829422197071835e-05,3.847416792268632e-06
2434,(i1 - (i2 + i0)),2434,9.876831609290092e-05,4.3279183046252e-06
2435,(i0 + i2),2435,9.526310168439522e-05,5.2341442824399564e-06
2436,(i0 + i1),2436,9.898259304463863e-05,5.520237664313754e-06
2437,((i2 - i0) - i1),2437,9.61149562499486e-05,3.178200586262392e-06
2438,(i2 - i1),2438,8.776228060014546e-05,4.997959422325948e-06
2439,(i0 - i2),2439,9.469918586546557e-05,4.557496140478179e-06
2440,((i1 * i2) - i0),2440,0.0289499163627624,0.0003173071308992
2441,(i0 + i2),2441,9.741535177454352e-05,5.234754553384846e-06
2442,(i2 - (i0 - i1)),2442,9.383265569340438e-05,4.381543476483785e-06
2443,(i1 + i0),2443,9.874369425233454e-05,5.5231357691809535e-06
2444,(i2 + (i1 + i0)),2444,9.94019937934354e-05,3.5224843486503232e-06
2445,(i0 + i2),2445,9.301914542447776e-05,4.971881025994662e-06
2446,(i1 + i2),2446,9.83381032710895e-05,5.311798759066733e-06
2447,(i2 + (i0 + i1)),2447,9.698390203993767e-05,3.2394432309956755e-06
2448,(i0 * (i2 + i1)),2448,0.0683539807796478,0.0003697612846735
2449,((i0 - i2) + i1),2449,9.95834998320788e-05,3.60261174137122e-06
2450,(i0 - (i2 + i1)),2450,9.961033356375992e-05,3.927485522581264e-06
2451,((i2 + i1) - i0),2451,9.658960334490983e-05,3.453674253250938e-06
2452,(i2 - i1),2452,9.943080658558756e-05,5.277362106426153e-06
2453,(i0 - i1),2453,9.957647125702351e-05,5.109591711516259e-06
2454,((i0 - i2) - i1),2454,8.584944589529186e-05,3.105436007899698e-06
2455,(i2 - i1),2455,9.908848005579785e-05,6.020971795805963e-06
2456,(i2 - i1),2456,9.832496289163828e-05,4.794671440322418e-06
2457,(i2 - (i0 + i1)),2457,9.968601079890504e-05,4.4948906179342885e-06
2458,(i0 + (i2 * i1)),2458,0.0200590826570987,0.0003044548793695
2459,(i0 - i2),2459,9.994860738515854e-05,5.313725068845088e-06
2460,(i2 + (i0 - i1)),2460,9.888835484161972e-05,3.4587321806611726e-06
2461,(i2 * i0),2461,0.0419984236359596,0.0004830162215512
2462,(i0 * i1),2462,0.041238497942686,0.0005603380268439
2463,(i1 - i0),2463,9.821866115089506e-05,5.077000423625577e-06
2464,((i2 + i1) - i0),2464,9.889161447063088e-05,3.49176229974546e-06
2465,(i0 + i1),2465,9.256909834221004e-05,5.569432232732652e-06
2466,i0,2466,9.94459114735946e-05,1.081995196727803e-05
2467,(i0 + (i2 * i1)),2467,0.0266578514128923,0.0003579646581783
2468,(i1 - i0),2468,9.800154657568784e-05,5.853656148246955e-06
2469,((i0 * i1) - i2),2469,0.0325761288404464,0.0003235242329537
2470,(i2 + i1),2470,9.99493058770895e-05,5.961255737929605e-06
2471,((i1 * i0) + i2),2471,0.0664952546358108,0.0006602628855034
2472,(i1 + (i0 + i2)),2472,9.275775664718822e-05,3.219516429453506e-06
2473,(i1 + i2),2473,9.49241075431928e-05,6.252124421735061e-06
2474,((i0 + i2) + i1),2474,9.790238982532172e-05,3.6628248381020967e-06
2475,(i0 - (i1 * i2)),2475,0.041093822568655,0.00049261393724
2476,(i1 * i0),2476,0.0417018793523311,0.0005025941645726
2477,(i2 - (i1 + i0)),2477,9.422167931916192e-05,3.09918368657236e-06
2478,(i0 + i2),2478,9.332872286904605e-05,4.5161787056713365e-06
2479,(i1 * i2),2479,0.0528400689363479,0.0005992567748762
2480,(i0 - i2),2480,9.725404379423708e-05,5.94237508266815e-06
2481,(i0 + i1),2481,9.50944231590256e-05,4.9058562581194565e-06
2482,(i2 - i0),2482,9.810882329475136e-05,5.443544068839401e-06
2483,(i1 + (i0 - i2)),2483,9.922363824443892e-05,3.910546638508095e-06
2484,(i2 + i0),2484,9.83911013463512e-05,5.7658940022520255e-06
2485,(i0 * (i1 * i2)),2485,13.021024703979492,0.0149790933355689
2486,(i2 - i1),2486,9.972780389944091e-05,5.301951205183286e-06
2487,(i0 - i1),2487,9.995518485084176e-05,4.520359652815387e-06
2488,(i0 + i2),2488,9.237424819730222e-05,5.581927325692959e-06
2489,(i1 * i2),2489,0.0452301613986492,0.0006276108906604
2490,((i1 + i2) + i0),2490,9.918193245539442e-05,3.6946926229575183e-06
2491,(i1 + (i0 - i2)),2491,9.930066880770028e-05,3.726135673787212e-06
2492,(i0 - (i2 + i1)),2492,9.702328679850324e-05,3.4695747217483586e-06
2493,(i0 + i2),2493,9.893685637507588e-05,6.88800582793192e-06
2494,i1,2494,9.744461567606776e-05,1.1199894288438372e-05
2495,(i2 - i1),2495,9.824741573538633e-05,5.714593044103822e-06
2496,(i1 * i2),2496,0.0469376035034656,0.0005549109191633
2497,((i0 - i1) - i2),2497,9.468771168030798e-05,3.436480938034947e-06
2498,(i2 * (i1 + i0)),2498,0.0880872011184692,0.0006100613391026
2499,(i1 + i0),2499,9.576138108968736e-05,4.957365490554366e-06
2500,((i2 * i1) - i0),2500,0.0325390473008155,0.0003740664687938
2501,(i0 * i2),2501,0.0430402383208274,0.0004503825039137
2502,(i1 + (i0 - i2)),2502,9.80536569841206e-05,3.8459006646007765e-06
2503,((i0 - i2) * i1),2503,0.0350472778081893,0.0002560045395512
2504,((i0 - i2) - i1),2504,9.788926399778576e-05,3.5346013191883685e-06
2505,((i2 + i1) * i0),2505,0.0617912262678146,0.0004211707564536
2506,(i0 + i1),2506,9.951148240361364e-05,5.895844424230745e-06
2507,(i0 + i2),2507,9.971397957997397e-05,6.6611787588044535e-06
2508,(i2 * (i0 - i1)),2508,0.0578471571207046,0.0002855427737813
2509,(i2 * i0),2509,0.0671075284481048,0.0006079116719774
2510,((i1 - i2) - i0),2510,9.640026837587357e-05,3.942535840906203e-06
2511,((i0 - i1) - i2),2511,9.487888019066304e-05,3.2488687793375e-06
2512,(i1 * i2),2512,0.0816640332341194,0.0014041420072317
2513,(i2 + i1),2513,9.985292854253204e-05,5.41357485417393e-06
2514,((i2 + i0) + i1),2514,9.682588279247284e-05,3.359081119924668e-06
2515,(i2 * i0),2515,0.0163531675934791,0.0001907580299302
2516,((i0 * i2) + i1),2516,0.0502738319337368,0.0005809675203636
2517,(i0 - i1),2517,9.990627586375922e-05,5.231723207543837e-06
2518,(i2 + (i1 * i0)),2518,0.054481454193592,0.0005155307007953
2519,(i1 + (i0 + i2)),2519,9.191473509417848e-05,3.039267085114261e-06
2520,i2,2520,9.73009446170181e-05,1.1354690286680125e-05
2521,((i2 * i1) + i0),2521,0.1677496433258056,0.001735076890327
2522,(i0 + i1),2522,9.998695168178529e-05,5.743409928982146e-06
2523,(i0 - i2),2523,9.512923134025186e-05,5.723325557482895e-06
2524,((i0 + i1) - i2),2524,9.644570673117414e-05,3.5341590773896314e-06
2525,((i2 * i0) + i1),2525,0.0430411547422409,0.0005071290652267
2526,(i2 - (i1 * i0)),2526,0.0243293773382902,0.0003234092728234
2527,(i2 * i0),2527,0.0596309006214141,0.0006669342983514
2528,(i1 + i2),2528,9.776189108379184e-05,4.802703188033775e-06
2529,((i2 * i0) + i1),2529,0.0639912337064743,0.0012817842653021
2530,i2,2530,9.826723544392736e-05,1.2469444300222676e-05
2531,(i0 + (i2 - i1)),2531,9.912285895552486e-05,3.6604033084586254e-06
2532,((i1 - i2) * i0),2532,0.0611564964056015,0.0003836487012449
2533,(i2 * (i1 + i0)),2533,0.1266648471355438,0.0008812567684799
2534,(i2 - i0),2534,8.724164217710495e-05,5.19775949214818e-06
2535,i1,2535,9.43831109907478e-05,9.431063517695293e-06
2536,(i1 * i2),2536,0.0176005605608224,0.0002086394815705
2537,((i2 - i0) * i1),2537,0.3891026973724365,0.0016447660746052
2538,(i2 - i1),2538,9.744522685650736e-05,5.915015663049417e-06
2539,(i2 + i0),2539,9.994194260798396e-05,5.569753284362378e-06
2540,(i0 + i1),2540,9.954295819625258e-05,6.705589385092026e-06
2541,(i1 - i0),2541,9.795340156415476e-05,5.718401553167496e-06
2542,(i0 * (i2 * i1)),2542,11.733345985412598,0.0193368531763553
2543,((i0 * i1) * i2),2543,5.675920486450195,0.0070197321474552
2544,((i2 - i0) + i1),2544,9.944236080627888e-05,3.672628054118832e-06
2545,(i2 + i1),2545,9.593067079549657e-05,6.010773631714983e-06
2546,i0,2546,9.911056258715688e-05,1.2181845704617444e-05
2547,(i1 - i0),2547,9.987332305172458e-05,4.987410193280084e-06
2548,(i1 - (i0 + i2)),2548,9.780983964446932e-05,3.666422117021284e-06
2549,(i1 + i0),2549,9.984351345337927e-05,6.0745360315195285e-06
2550,((i0 - i1) - i2),2550,9.290535672334954e-05,3.808830115303863e-06
2551,(i0 - i1),2551,9.874156239675358e-05,5.825976586493198e-06
2552,(i2 + i1),2552,9.100638271775097e-05,4.627501766663045e-06
2553,(i2 - i1),2553,9.837895049713552e-05,5.000225428375416e-06
2554,(i2 + i1),2554,9.855379175860436e-05,5.337690254236804e-06
2555,(i0 * i2),2555,0.0342159792780876,0.0004329871444497
2556,(i2 - i0),2556,9.992005652748048e-05,5.277041509543778e-06
2557,((i0 + i1) - i2),2557,9.983761265175416e-05,3.874777121382067e-06
2558,(i0 - (i2 + i1)),2558,9.848042100202292e-05,3.679919927890296e-06
2559,(i2 * (i0 + i1)),2559,0.319281667470932,0.0014905086718499
2560,(i1 + i0),2560,9.786838199943304e-05,5.071018222224666e-06
2561,(i0 + i2),2561,9.357162343803792e-05,4.75471597383148e-06
2562,(i0 + i2),2562,9.751341713126747e-05,5.425505605671788e-06
2563,(i1 - i0),2563,9.627325198380277e-05,5.382849849411286e-06
2564,(i1 + i2),2564,9.77307281573303e-05,5.366218374547316e-06
2565,(i0 * (i1 * i2)),2565,10.769628524780272,0.0118652926757931
2566,((i2 * i0) - i1),2566,0.0508676245808601,0.0006177840405143
2567,(i1 * i2),2567,0.1755259931087494,0.0018297751666978
2568,(i2 - i0),2568,9.847940236795694e-05,5.481296739162644e-06
2569,(i1 * i0),2569,0.0684712082147598,0.0007391276885755
2570,((i2 * i0) * i1),2570,10.623416900634766,0.0183645468205213
2571,(i1 - i0),2571,9.953512926585972e-05,7.1896884037414566e-06
2572,((i2 * i1) + i0),2572,0.0415673293173313,0.0006148480460979
2573,i2,2573,9.314278577221556e-05,9.275471711589487e-06
2574,(i1 - i2),2574,9.979565220419316e-05,5.918669103266439e-06
2575,((i1 * i0) - i2),2575,0.0267925187945365,0.0003901462478097
2576,(i0 * (i1 - i2)),2576,0.07745411247015,0.0003783608262892
2577,(i2 - (i1 * i0)),2577,0.041678424924612,0.0004882676585111
2578,((i2 - i0) + i1),2578,9.940566815203056e-05,4.046795311296592e-06
2579,(i1 - i2),2579,9.823657455854118e-05,5.536627213587053e-06
2580,(i2 + i1),2580,9.783946734387428e-05,5.463615707412828e-06
2581,(i2 + i0),2581,9.987222438212484e-05,5.196796792006353e-06
2582,(i0 + (i2 + i1)),2582,9.654955647420138e-05,3.5870432384399464e-06
2583,(i0 - i1),2583,9.955294081009924e-05,5.4222700782702304e-06
2584,(i2 - i1),2584,9.948562365025282e-05,6.235486125660827e-06
2585,(i2 - i0),2585,9.957926522474736e-05,5.028381565352902e-06
2586,(i0 + i1),2586,9.305191633757204e-05,4.802498551725876e-06
2587,((i0 + i1) - i2),2587,9.790808690013364e-05,3.476701976978802e-06
2588,(i1 - i0),2588,9.96828021015972e-05,6.047857368685072e-06
2589,((i1 + i0) + i2),2589,9.724647679831833e-05,4.156522663834039e-06
2590,(i1 * i2),2590,0.1266768723726272,0.0014167831977829
2591,(i2 * (i0 * i1)),2591,9.905133247375488,0.0069749606773257
2592,(i2 * (i0 + i1)),2592,0.1187700629234314,0.000831188110169
2593,(i0 * i1),2593,0.030053287744522,0.0004399316967464
2594,(i0 + i2),2594,9.942778706317768e-05,5.273304850561544e-06
2595,((i0 * i1) + i2),2595,0.0786491706967353,0.0008499179966747
2596,((i0 - i2) + i1),2596,9.85935766948387e-05,3.4726767808024306e-06
2597,((i2 + i0) * i1),2597,0.1330699920654297,0.0007337837014347
2598,(i0 * (i1 * i2)),2598,10.071052551269531,0.0144306393340229
2599,(i1 - i0),2599,9.74156937445514e-05,4.9468108045402914e-06
2600,(i0 * i2),2600,0.0241030100733041,0.0004077266785316
2601,((i2 + i1) * i0),2601,0.0491626113653183,0.0002787476114463
2602,(i0 - i2),2602,9.528193913865834e-05,5.53287054572138e-06
2603,(i0 * (i1 - i2)),2603,0.0519396364688873,0.0002635732525959
2604,(i1 * i2),2604,0.1979443281888961,0.0025109143462032
2605,(i1 * (i2 - i0)),2605,0.052323330193758,0.0003379781846888
2606,(i1 - (i0 + i2)),2606,9.50899557210505e-05,3.644975777206128e-06
2607,(i0 * i1),2607,0.0261471420526504,0.0002645895874593
2608,i1,2608,9.780917025636882e-05,1.2407156646077055e-05
2609,(i1 * i2),2609,0.0250920057296752,0.0003706536372192
2610,(i1 * i2),2610,0.028055515140295,0.0003390854108147
2611,i0,2611,9.885500912787391e-05,1.0400820428912994e-05
2612,((i0 - i2) + i1),2612,9.134151332546026e-05,3.2724842640163843e-06
2613,(i1 - i0),2613,9.78128518909216e-05,5.4429292504210025e-06
2614,(i1 + (i0 * i2)),2614,0.0416891649365425,0.0005441263201646
2615,(i1 * i2),2615,0.0333618074655532,0.000338293495588
2616,(i2 - (i1 * i0)),2616,0.0908720791339874,0.0010743839666247
2617,(i2 - i0),2617,9.922072058543564e-05,5.729220447392436e-06
2618,(i0 + i1),2618,9.661530202720314e-05,4.55642475571949e-06
2619,((i2 - i1) - i0),2619,9.80886907200329e-05,3.606535301514669e-06
2620,((i0 * i1) + i2),2620,0.0551474429666996,0.0007778714643791
2621,i2,2621,9.917733405018224e-05,1.0849955287994815e-05
2622,((i1 * i0) + i2),2622,0.0727708712220192,0.0007305777980946
2623,(i1 - (i2 - i0)),2623,9.651968139223754e-05,3.296408976893872e-06
2624,(i1 - i0),2624,9.062747267307714e-05,5.360300292522879e-06
2625,(i1 - (i2 - i0)),2625,9.923381730914116e-05,3.343265007060836e-06
2626,(i2 + i1),2626,9.976284491131082e-05,4.889461251877947e-06
2627,(i1 * (i2 * i0)),2627,9.757928848266602,0.0178994685411453
2628,(i0 * i1),2628,0.0305811129510402,0.000413745176047
2629,(i2 * i1),2629,0.027097338810563,0.0003464489709585
2630,(i0 * i1),2630,0.1087547987699508,0.0013832651311531
2631,(i0 + (i2 + i1)),2631,9.86287195701152e-05,4.49289063908509e-06
2632,((i1 - i2) * i0),2632,0.1039468944072723,0.000579094456043
2633,(i2 * i1),2633,0.0432469211518764,0.0004472130676731
2634,(i2 + i1),2634,9.80105105554685e-05,5.669203801517142e-06
2635,((i2 + i0) * i1),2635,0.0601848773658275,0.0005019820528104
2636,(i1 + i2),2636,9.98975956463255e-05,5.580092420132132e-06
2637,(i2 - i0),2637,9.927185601554812e-05,5.3401727200252935e-06
2638,((i1 - i2) + i0),2638,9.771373152034356e-05,3.516709512041416e-06
2639,((i1 * i2) * i0),2639,7.219136714935303,0.0159460585564374
2640,(i0 - i1),2640,9.629801934352145e-05,6.204763394634938e-06
2641,(i1 - i2),2641,9.351888729725032e-05,5.299266831571003e-06
2642,((i0 * i2) - i1),2642,0.0537344627082347,0.000618165533524
2643,(i0 - (i1 - i2)),2643,9.909606887958944e-05,3.520520067468169e-06
2644,(i0 - i2),2644,9.841517021413893e-05,6.065097295504529e-06
2645,(i1 - (i2 + i0)),2645,9.457617125008257e-05,4.072978754265932e-06
2646,(i1 - i2),2646,9.768950985744596e-05,5.909913397772471e-06
2647,(i2 * (i1 + i0)),2647,0.0361458472907543,0.0002459982642903
2648,(i1 - (i0 + i2)),2648,9.458728891331702e-05,3.806115500992746e-06
2649,(i0 * i1),2649,0.0376548133790493,0.0004541687958408
2650,(i0 - (i2 * i1)),2650,0.0684627592563629,0.0008848046418279
2651,(i2 * (i1 - i0)),2651,0.0669348612427711,0.0003943340561818
2652,(i0 * i2),2652,0.0256877467036247,0.0003359447000548
2653,((i1 * i0) + i2),2653,0.0954480990767479,0.000937076518312
2654,((i1 - i2) - i0),2654,9.97518582153134e-05,3.5814398415823234e-06
2655,(i2 - (i1 * i0)),2655,0.0764102786779403,0.0008337498875334
2656,(i0 + (i1 - i2)),2656,9.878501441562548e-05,3.80527353627258e-06
2657,(i2 - (i0 * i1)),2657,0.0585152134299278,0.0005666923825629
2658,(i2 + i0),2658,9.549831884214656e-05,4.149943379161414e-06
2659,(i1 + (i0 * i2)),2659,0.0361250266432762,0.0004225838347338
2660,(i2 * (i0 - i1)),2660,0.1501681208610534,0.0011143248993903
2661,((i2 - i0) * i1),2661,0.0825605988502502,0.0004734032263513
2662,(i1 * i0),2662,0.0619257651269435,0.0008508089813403
2663,(i0 - i1),2663,9.865753236226736e-05,5.084900749352528e-06
2664,(i0 + (i2 + i1)),2664,9.633445006329566e-05,3.533373046593624e-06
2665,(i1 * (i0 - i2)),2665,0.0773145854473114,0.0005687328521162
2666,(i0 * i1),2666,0.0239267144352197,0.0002877671504393
2667,(i0 - i2),2667,9.268977009924129e-05,5.936856268817792e-06
2668,(i0 - i1),2668,9.984227654058486e-05,5.5979548960749526e-06
2669,(i0 - i1),2669,9.455164399696514e-05,4.721969162346795e-06
2670,(i2 + (i0 + i1)),2670,9.748442244017495e-05,3.99534656025935e-06
2671,(i1 - (i0 * i2)),2671,0.0948373526334762,0.0010413457639515
2672,(i2 * i0),2672,0.0299516897648572,0.0003918381698895
2673,((i0 - i2) * i1),2673,0.135710522532463,0.0009295525960624
2674,i1,2674,9.854809468379244e-05,1.2531632819445804e-05
2675,(i1 * i0),2675,0.0366918370127677,0.0005741047207266
2676,((i2 + i1) * i0),2676,0.0381439551711082,0.0003159746120218
2677,((i2 + i1) * i0),2677,0.1395883113145828,0.0009723886614665
2678,(i1 - i2),2678,9.893637616187334e-05,6.727073014189955e-06
2679,(i1 * (i0 - i2)),2679,0.0698818638920784,0.0005124866147525
2680,(i0 + i1),2680,9.970403334591538e-05,5.695805157301948e-06
2681,(i2 + (i0 - i1)),2681,9.801986743696034e-05,3.4728439004538814e-06
2682,(i1 * i2),2682,0.0544766820967197,0.0007391560357064
2683,(i0 - (i2 - i1)),2683,9.086341742658988e-05,3.904045570379822e-06
2684,((i0 - i2) + i1),2684,9.92888817563653e-05,3.919683877029456e-06
2685,(i1 - (i2 * i0)),2685,0.0554194226861,0.0007809064118191
2686,i1,2686,9.986458462662996e-05,1.3539116480387747e-05
2687,(i0 - (i2 + i1)),2687,9.629085980122908e-05,3.1978695460566087e-06
2688,(i2 - i0),2688,9.856581164058298e-05,5.229109774518292e-06
2689,(i1 - i2),2689,9.728527948027477e-05,5.898030849493807e-06
2690,(i2 + i1),2690,9.921713353833184e-05,5.011731900594896e-06
2691,(i1 - (i0 * i2)),2691,0.079342246055603,0.0008077407255768
2692,((i1 + i2) * i0),2692,0.0568308494985103,0.0004965944681316
2693,(i0 + i1),2693,9.923632751451804e-05,6.090255283197621e-06
2694,(i2 * i0),2694,0.0524667650461196,0.0005570520297624
2695,(i0 + i2),2695,9.842810686677694e-05,5.382331892178627e-06
2696,((i2 + i1) * i0),2696,0.0641158446669578,0.0004527195414993
2697,(i1 * i0),2697,0.029495395720005,0.0005122899310663
2698,i1,2698,9.709213190944864e-05,1.1546353562152945e-05
2699,(i2 + (i0 * i1)),2699,0.0538765676319599,0.0004777550057042
2700,(i2 * i1),2700,0.1488253027200698,0.001909717451781
2701,(i2 + i0),2701,9.528010559733956e-05,4.919374077871908e-06
2702,(i1 + i2),2702,9.99848052742891e-05,6.0523266256495845e-06
2703,(i1 * i2),2703,0.0652674883604049,0.0007261595455929
2704,(i1 + i2),2704,9.88026149570942e-05,5.228967893344816e-06
2705,(i2 - i1),2705,9.54577189986594e-05,5.843344297318254e-06
2706,(i1 * i0),2706,0.0369230061769485,0.0004732920788228
2707,(i0 + i1),2707,9.967686492018402e-05,5.81251151743345e-06
2708,(i0 + (i1 + i2)),2708,9.709469304652885e-05,3.290439735792461e-06
2709,(i1 * (i2 * i0)),2709,7.45363712310791,0.0133053660392761
2710,((i0 + i1) + i2),2710,9.872653754428028e-05,3.5982382087240694e-06
2711,(i2 * i1),2711,0.0434380285441875,0.000560334068723
2712,(i0 * i2),2712,0.036071091890335,0.0006063111359253
2713,((i2 * i0) - i1),2713,0.1682031154632568,0.0016423375345766
2714,(i0 - (i2 + i1)),2714,9.248092828784138e-05,3.494214524835116e-06
2715,(i1 - i0),2715,9.860342834144832e-05,6.513289008580614e-06
2716,((i2 + i1) - i0),2716,9.973444684874266e-05,3.747640221263282e-06
2717,(i0 * (i1 * i2)),2717,12.267996788024902,0.0198233556002378
2718,(i0 * i1),2718,0.0239162445068359,0.0002673135313671
2719,(i2 + i1),2719,9.894131653709336e-05,6.075318651710404e-06
2720,(i2 * i1),2720,0.0427393391728401,0.0005844316910952
2721,(i0 + (i1 + i2)),2721,9.780620894161984e-05,4.156453542236704e-06
2722,((i1 - i2) + i0),2722,9.991382830776274e-05,3.425063823669916e-06
2723,(i0 + (i2 * i1)),2723,0.1458392143249511,0.0020640441216528
2724,(i2 + (i0 - i1)),2724,9.541487088426948e-05,3.602986907935701e-06
2725,((i0 + i2) * i1),2725,0.10530786216259,0.0005236407741904
2726,(i1 + i0),2726,9.812918142415584e-05,5.756500740972115e-06
2727,(i2 * i1),2727,0.0247778408229351,0.0003095251740887
2728,(i1 + i2),2728,9.708701691124588e-05,5.028880423196824e-06
2729,(i2 - i1),2729,9.945979400072248e-05,5.441704615805065e-06
2730,(i2 - i1),2730,9.857025725068524e-05,5.326983227860183e-06
2731,(i0 * i2),2731,0.0980865806341171,0.0013663675636053
2732,(i2 - i1),2732,9.83682257356122e-05,5.1849469855369534e-06
2733,(i2 * (i0 * i1)),2733,10.698013305664062,0.0138797741383314
2734,((i2 - i0) - i1),2734,9.8194410384167e-05,3.203892219971749e-06
2735,((i0 * i2) - i1),2735,0.057266429066658,0.0005709824617952
2736,(i1 - i2),2736,9.57672018557787e-05,5.0624521463760175e-06
2737,((i0 + i1) + i2),2737,8.972549403551966e-05,3.526579348545056e-06
2738,((i2 + i1) * i0),2738,0.0734600871801376,0.0005394066101871
2739,(i1 - i2),2739,9.902612509904428e-05,5.301742476149229e-06
2740,(i0 - i1),2740,9.438773849979044e-05,5.063937805971364e-06
2741,(i2 + i1),2741,9.87651728792116e-05,5.121923550177598e-06
2742,(i2 - i0),2742,9.47726730373688e-05,5.1351926231291145e-06
2743,(i2 - i1),2743,9.799739927984774e-05,5.922416676185094e-06
2744,(i2 * (i0 * i1)),2744,8.550031661987305,0.0131790339946746
2745,(i0 - i1),2745,9.694028994999826e-05,5.576163857767824e-06
2746,(i1 - i2),2746,9.270278678741306e-05,4.858887677983148e-06
2747,(i0 - (i2 * i1)),2747,0.0323692746460437,0.0004262293805368
2748,(i0 + (i2 + i1)),2748,9.927853534463792e-05,3.74048795492854e-06
2749,(i1 + (i0 + i2)),2749,9.969664824893698e-05,3.5969815144198947e-06
2750,((i2 + i1) - i0),2750,9.802193380892275e-05,3.857542651530821e-06
2751,((i2 - i1) + i0),2751,9.523582411929964e-05,2.927442892541876e-06
2752,((i2 * i1) * i0),2752,10.899981498718262,0.0167321618646383
2753,i1,2753,9.839184349402784e-05,1.132782836066326e-05
2754,((i2 - i0) + i1),2754,9.990701801143588e-05,3.634734184743138e-06
2755,(i0 - i2),2755,9.818388934945688e-05,6.286887582973577e-06
2756,(i1 * (i2 + i0)),2756,0.0681364685297012,0.0003810122434515
2757,(i0 + i2),2757,9.640126518206672e-05,4.68479538540123e-06
2758,((i0 - i2) - i1),2758,9.833711374085397e-05,3.4861068343161605e-06
2759,(i2 * i1),2759,0.0472449883818626,0.000700615986716
2760,(i1 + (i0 + i2)),2760,9.913051326293498e-05,3.724572252394864e-06
2761,(i1 - i0),2761,9.5161420176737e-05,5.914862867939519e-06
2762,(i2 * (i1 * i0)),2762,6.96092700958252,0.0154312690719962
2763,(i1 - i0),2763,9.634613525122404e-05,4.963330866303295e-06
2764,(i1 - i0),2764,9.727191354613753e-05,6.220743671292439e-06
2765,(i2 * (i0 + i1)),2765,0.0889878645539283,0.0005289016407914
2766,(i2 * i0),2766,0.036978755146265,0.0004778880975209
2767,(i0 - i1),2767,9.943306213244796e-05,6.211042546055978e-06
2768,(i2 + i0),2768,9.467070049140602e-05,5.186607722862391e-06
2769,(i1 - i0),2769,9.914404654409736e-05,5.0227995416207705e-06
2770,(i2 - i1),2770,9.729806333780287e-05,5.097872417536564e-06
2771,(i1 - (i2 + i0)),2771,9.916467388393356e-05,3.824859049927909e-06
2772,(i0 + i1),2772,9.98419855022803e-05,6.239557933440665e-06
2773,i1,2773,9.522499749436976e-05,1.0436046977702064e-05
2774,(i1 + (i0 - i2)),2774,9.339433745481074e-05,3.529019295456237e-06
2775,(i0 - i2),2775,9.22645049286075e-05,5.170415079192026e-06
2776,(i1 - i0),2776,9.775354556040838e-05,5.670134669344407e-06
2777,(i2 + i1),2777,9.81229022727348e-05,5.3549606491287705e-06
2778,(i1 + i0),2778,9.977306763175876e-05,6.474662768596318e-06
2779,((i0 - i1) - i2),2779,9.940947347786278e-05,4.145558705204167e-06
