,expr,index,best_mse_loss,best_scaled_mse_loss
793,(exp(-square((square(i1) - sin((-0.7077 + sqrt(0.0945)) - log(0.7838)))) + 3.6449) - (i2 + 0.8016)),793,0.011221001856029,6.284604023676366e-05
794,square(-2.2812 / (square((cos(i2) + 1.4087)) + 1.1399)),794,0.0136398328468203,0.0150840822607278
795,abs((cos(i1) - sqrt(abs((0.5459 / (-abs(i0) + -1.6594))) + 0.4976)) - abs((i1 - i2) - i0)),795,0.0050477809272706,0.0005255702417343
796,(i0 - cos((i1 - cos(-1.3471)) * i2)),796,0.2110955715179443,0.0196365807205438
797,(log((square(i2) + 0.4324)) + square(i1)),797,0.0402552746236324,0.0002610984374769
798,(log(abs((-2.4925 + i0)) + 0.0836) + i2),798,0.0012307693250477,0.000142692704685
799,((i2 + i1) * i0),799,0.0386261008679866,0.0002653935807757
800,((i1 / (-abs((sqrt(square((i0 + square(i2))) + 0.0597) * i2)) + -1.2352)) + cos((0.0484 + i1) / (abs(square(i0)) + 1.4914))),800,0.0218059793114662,0.0200178138911724
801,((i2 * log((square(i1) + 0.9691))) - (abs(i2) + 1.5017)),801,0.0107799097895622,0.0002666288637556
802,abs(i0 / (-square(i2) + -0.0199)),802,0.2281398773193359,0.0006683735991828
803,(i1 + (2.528 * i2)),803,1.117050396715058e-05,1.8375715171714546e-07
804,((i0 * (i1 + i2)) / (-abs(i0) + -1.5604)),804,0.0009054187685251,0.0001580145180923
805,(-2.7549 - (i1 + (abs(i2) * i0))),805,0.074353814125061,0.0006361909909173
806,((i0 * (i2 * i2)) + i1),806,2.4368443489074707,0.0011836884077638
807,(i2 - square(-0.4826 - sin(i1))),807,0.0045551010407507,0.0005353884189389
808,(cos(i0) - 3.1053),808,0.0075010126456618,0.0153870368376374
809,(square(i1) - i0),809,0.0068591618910431,4.548896322376095e-05
810,(abs(-0.5913) - i1),810,1.072120176104363e-05,1.3118905144438031e-06
811,(log(square((cos(i1) + 1.7689)) + 0.4017) - (log((abs(i0) + 2.723)) / (abs(i2) + 0.5927))),811,0.0024649112019687,0.0026445051189512
812,(abs(log(square(((i2 + -2.7444) + -1.9377)) + 0.3337) / (square((exp(-0.2255) / (square((i0 * square(i0))) + 0.1773))) + 0.1004)) + (exp((-square(i1) + 2.903)) - 0.1036)),812,1.6592631340026855,0.0056715039536356
813,sqrt(square(((i2 - 1.3617) - -2.3741)) + 0.2527),813,9.543882697471416e-06,3.216709728803835e-06
814,(4.1953 + sin(i0 - (i2 + i1))),814,0.0053827799856662,0.0104968231171369
815,(cos(i0) + exp(-square(((i2 + -2.9697) / (-abs(i1) + -1.098))) + 3.7745)),815,0.5978360772132874,0.002349646994844
816,(exp(-0.458) * (i2 - sqrt((abs(i0) + 0.3063)))),816,0.0001079503199434,2.7863688956131227e-05
817,(square(i1) + i2),817,0.0137759139761328,7.748619827907532e-05
818,((i2 - -1.8894) - abs(i1)),818,3.1790852517588064e-05,2.4436262719973456e-06
819,(i2 / (abs(((i0 - i1) + -3.2746)) + 1.024)),819,0.0005379829090088,0.0005297700408846
820,sqrt(square((cos(i1) / -1.4698)) + 0.4241),820,9.781972039490938e-05,0.0092000048607587
821,((exp((-square(i1) + -0.1924)) - i2) / (abs(i0) + 1.7505)),821,0.0008048457093536,0.0008427696302533
822,((log((square(i2) + 0.4397)) - log(square((sqrt(0.9148) / (-abs(i0) + -2.5824))) + 1.7161)) / (4.5761 + 3.52)),822,1.6569915715081152e-06,5.929274266236462e-05
823,(i0 + (i1 + (-0.0361 - i1))),823,7.927177847477651e-08,8.894883052334991e-09
824,(i2 - i0),824,3.988520620623604e-05,2.4007351839827606e-06
825,(exp(-abs((i1 - (3.7838 - (abs(1.5901) * log(abs((i1 + -1.7959)) + 0.1562))))) + 2.8549) / (-square((abs(i0) / (abs(square(i2 / 1.6873)) + 0.5814))) + -0.44)),825,0.1670208871364593,0.0099794147536158
826,square(i0 - (sin(6.045 * 0.4057) - i2)),826,0.0264140386134386,4.581623215926811e-05
827,(cos(i0) - (i2 + i2)),827,0.0027526929043233,7.757499406579882e-05
828,(i1 / (square((i2 + i1)) + 0.9591)),828,0.0002783078234642,0.0004390166723169
829,(exp((-abs(i1) + 3.9293)) + i2),829,0.0039059538394212,2.3312808480113745e-05
830,(sqrt(1.3281) + (i0 / sin(2.8165))),830,5.510096525540576e-05,5.927605570832384e-07
831,((i0 - i2) + 4.0893),831,1.4309318430605344e-05,8.084065825642028e-07
832,(cos(i0) * (i1 - 2.3395)),832,0.1204168274998664,0.0134530458599329
833,(-0.5189 * (i0 * -0.0468)),833,3.6589651308815965e-09,5.967479523860675e-07
834,cos(i1 - i0),834,0.0006368720787577,0.0012422483414411
835,(i2 / (square(i1) + 0.5099)),835,0.0041745519265532,0.0007335384143516
836,(i0 * i2),836,0.0278292372822761,0.0004333045799285
837,(-1.4926 * i0),837,7.374649612756912e-06,3.771904459881626e-07
838,(i1 - i0),838,5.745218004449271e-06,2.890810151257029e-07
839,(sin(i2) / (-abs(i1) + -1.8263)),839,0.0011936578666791,0.0245317108929157
840,((i1 * i0) + i0),840,0.0376382619142532,0.0004692456568591
841,(sin(-5.3765) - (i1 * abs(i2))),841,0.0358989760279655,0.000438552146079
842,log(square((i1 * i0)) + 0.4343),842,0.004421466961503,0.0008531993953511
843,(log((abs(i0) + 0.5687)) + i2),843,0.0003626602119766,3.858516356558539e-05
844,(exp((-abs(i0) + 3.6435)) + (i2 + i1)),844,0.0071552158333361,5.784447785117664e-05
845,(((exp((-square(i1) + 3.5336)) * i0) * (-1.8557 - i0)) + i2),845,259.9251708984375,0.0044800615869462
846,((i0 + i2) * abs(i1)),846,0.0743774473667144,0.0003864316968247
847,((i0 + log((abs(i0) + 0.8819))) * abs((0.6795 + i1) - i2)),847,0.0539478659629821,0.0003663571260403
848,((-1.0468 * cos(i2)) * (sin(i1) - (cos(-4.8202) + abs(i0)))),848,0.1122628450393676,0.021752743050456
849,((2.8603 / (-square((i2 / (abs(abs(cos(i1) / 0.4159)) + 0.8927))) + -0.2643)) + i0),849,0.342060387134552,0.0162249524146318
850,((i0 * cos(0.9628)) + cos(-0.7266 / (abs(square(i2)) + 0.6111))),850,6.408646004274487e-05,2.3122160200728104e-05
851,(0.5815 * (i0 + 3.9199)),851,3.444787125772564e-06,1.267124957848864e-06
852,((0.4745 - i0) + log((abs(i1) + 3.5266))),852,0.0001669956545811,2.0474106349865903e-05
853,(i2 * i0),853,0.0265113916248083,0.0003692622703965
854,sqrt(square((log(square((square(i0) * -1.3819)) + 0.281) + square((sqrt((square(i1) + 0.1565)) / (-abs(sin(i0)) + -2.0827)) - i2))) + 0.7448),854,0.8865188956260681,0.0038940999656915
855,((i0 - i2) / (abs(sin(abs(i0) / (-abs(i1) + -1.0978))) + 2.9941)),855,0.0024007367901504,0.001605330966413
856,((-0.6458 / (-abs(sqrt((square(i2) + 0.2534))) + -0.9441)) * i1),856,0.0001207303139381,0.0001837490854086
857,(sin(i0) * exp(-abs((1.3356 * i2)) + -0.0656)),857,0.0002261582994833,0.0050628394819796
858,exp(-square((i1 / (abs((log((square(i2) + 0.1239)) + i0)) + 0.5832))) + 2.9694),858,0.4826752245426178,0.008596209809184
859,sqrt(abs((abs(((i0 / (square(i1) + 0.6079)) + i0) / -2.0048) + i2)) + 1.7297),859,0.0009212925797328,0.0034697877708822
860,square(log((abs(i2) + 1.056)) - (1.541 / -1.2128)),860,0.0007246432360261,0.0001202732382807
861,(2.2792 * i0),861,5.386530392570421e-05,9.978633670471029e-07
862,exp(-square(((sin(i2) - log(0.4595)) - ((i1 + i0) / (square(i2) + 0.5241)))) + 3.2893),862,1.1879849433898926,0.0116158938035368
863,sqrt(square((exp(1.5032) + (2.2576 * i2))) + 0.2596),863,0.0001620642724446,6.727774689352373e-06
864,exp(-abs((exp(-abs((abs(i0) * i2)) + 2.8897) - 0.5908)) + 0.2811),864,0.0024412842467427,0.0153879858553409
865,((abs(i0) * i2) - abs(exp((-square(i1) + 3.5164)) / 1.0667)),865,0.5894168615341187,0.0029184760060161
866,((i0 * -1.6932) * i2),866,0.2553052902221679,0.0011704370845109
867,(sin(i0) + (cos(i2 - i1) - i1)),867,0.0271825455129146,0.0028741394635289
868,(0.1714 * i0),868,6.352502168738283e-08,2.384577726388671e-07
869,(exp(-abs((cos(i0) / (abs(i1) + 0.4262))) + 0.2078) + square(log(square((exp(-2.4312) + i2)) + 1.434) + i2)),869,0.0510972142219543,0.0001044704113155
870,(((i2 * log((square(i0) + 1.3893))) * (i1 - i0)) - i1),870,3.6863605976104736,0.0021590604446828
871,(1.8364 - (cos(i0) / (abs(exp((-abs(i1) + 3.3942))) + 0.1941))),871,0.0095350360497832,0.0092671038582921
872,(abs(i0) * sqrt(abs((i2 / 1.1326)) + 2.6903)),872,0.005106383934617,0.0003286967403255
873,(i1 + (i1 / (-square(((i2 / (-abs(i2) + -0.0766)) - i0)) + -1.5301))),873,0.0040219323709607,0.0007829783135093
874,(i1 - sin(-1.8412 + sin(-0.8169 + i2))),874,0.0011608952190726,0.0001199075413751
875,(i0 + sqrt(square((i0 / (-abs(((i2 * i1) + square(-2.1889))) + -1.2628))) + 0.0457)),875,0.0772697851061821,0.0095948157832026
876,(abs(sqrt((abs(i0) + 1.0448)) * i2) + -1.2528),876,0.005622228141874,0.0004156110517214
877,((sin(i2) / (-abs(i1) + -0.9808)) / -0.0616),877,0.1434476822614669,0.0052545201033353
878,((0.8011 / (abs(i1) + 0.1093)) / (-abs(i0) + -2.1828)),878,7.581801037304103e-05,0.0008987156907096
879,log(abs((sqrt(abs((i0 - -2.4358)) + 0.2773) + (exp(-3.0981) - i2))) + 0.9137),879,0.0001811623224057,0.0005150489159859
880,(square(-0.5957) - i1),880,5.724147740693297e-06,6.164339652059425e-07
881,(i1 * ((i2 + i1) + i0)),881,0.0401789918541908,0.0001762718893587
882,(i2 - (exp(-3.1027) / -0.0739)),882,7.9567844295525e-06,9.78178832156118e-07
883,(cos(i1) + cos(i2 - i0)),883,0.0117324730381369,0.0114544415846467
884,abs((cos(-3.2059) / (square(i0) + 0.5417)) * (log(abs((cos(i2 + exp((-square(i0) + 3.1453))) + i1)) + 1.2087) - i1)),884,0.0253857374191284,0.0051744258962571
885,abs(i0 + i1),885,3.371734237589408e-06,5.690383773071517e-07
886,square(sin(1.3709) / (abs(exp(-abs(((i1 + -0.2712) - i0)) + 2.5252)) + 3.535)),886,1.1688716483604369e-07,0.0001686767645878
887,((square(i1 - (i2 - i0)) + i0) - i1),887,0.0862946212291717,6.06519533903338e-05
888,(i1 + -1.9071),888,1.2263704775250517e-05,1.3540377494791755e-06
889,(i2 * abs(i0)),889,0.0789504945278167,0.000983499456197
890,((i0 - 1.3557) * i1),890,0.0559825040400028,0.0005122764850966
891,(abs(i0 * i2) + (i1 + exp((-abs(i2) + 3.6442)))),891,0.3596343994140625,0.0044964072294533
892,(i1 + square(i0)),892,0.0191681608557701,0.0001124884438468
893,cos((2.5693 + i0) * cos(-2.4821)),893,5.497144593391568e-05,0.0001103901813621
894,square(square(i0) / (-abs(((square(-2.9697) / (abs(i1) + 0.0375)) + abs(1.9296))) + -2.1924)),894,12.134588241577148,0.0125370128080248
895,((0.8067 + i1) / (abs(sin(i0 + exp((-square(i2) + 3.3717)))) + 2.0026)),895,0.0194949749857187,0.0140777742490172
896,(i1 - exp((-abs(i2) + 3.5455))),896,0.0042519327253103,4.455818634596653e-05
897,(i2 * (1.4457 + i0)),897,0.0132053894922137,0.0001666411117184
898,(-0.444 * (i0 * square(i1))),898,0.332240492105484,0.0010137865319848
899,((square(1.5189) + (i2 + i0)) * (i1 / (abs(i2) + 0.3564))),899,0.4608802795410156,0.0053698755800724
900,(cos(i2) + (i0 - abs(i1 + i0))),900,0.0025839363224804,0.0001580088573973
901,(-2.1937 * sin(i0)),901,0.0006611932767555,0.0002523010771255
902,((i0 + exp((-abs(i2) + 2.5794))) + square(i1)),902,0.0488141328096389,0.000242135109147
903,((0.2504 / -0.4619) + i2),903,8.664366760058329e-06,9.388340345140024e-07
904,square(i0 * cos(log(0.8397) / (square(log(abs((log((abs(i2) + 1.0868)) / (square(i1) + 1.2467))) + 0.123)) + 0.1498))),904,1.7705891132354736,0.0150829516351223
905,(sqrt((square(i1) + 0.4958)) / -2.7143),905,2.281292381667299e-06,6.606494025618304e-06
906,sqrt(abs((i1 - ((i0 * i2) + -1.8728))) + 1.3587),906,0.0034871858078986,0.0029804860241711
907,abs(i1 * (i0 / (square((2.1798 * i2)) + 0.0346))),907,14.559036254882812,0.0061416500248014
908,abs(square(i2) - -1.1181),908,0.0044986214488744,3.2332914997823536e-05
909,((abs(i1) - 0.4652) + sqrt(abs((i0 + 0.4235)) + 0.9934)),909,0.000364476989489,0.0001130526070483
910,((3.8478 - square(i1)) * (i2 / (abs(i0) + 1.6807))),910,0.6920583844184875,0.0068386355414986
911,(i1 * i0),911,0.0547489449381828,0.0005420576781034
912,abs(abs(i0 + (-1.4177 * abs(i1))) + square(i2)),912,0.0254898704588413,0.0001686500618234
913,(sin(i2) / (square(log((abs(i0) + 1.4914))) + 0.1338)),913,0.0028884268831461,0.0046509359963238
914,((-1.3926 / (square(i2) + 0.0334)) - exp(-square((0.9659 * (i0 + -1.2757))) + 3.984)),914,0.1207655742764473,0.0003300831012893
915,(i2 + -0.8027),915,7.336103408306371e-06,8.04409694410424e-07
916,log(abs((abs(-0.7126) + (1.0301 * square(1.4481 / (-abs(i0) + -0.4424))))) + 2.3638),916,2.3893240722827613e-05,0.0002061467384919
917,sqrt(square((5.2451 - i1)) + 0.5937),917,6.764393765479326e-05,8.423331564699765e-06
918,log(abs((i1 * sqrt((square(i2) + 2.3895)))) + 1.1451),918,0.0006300115492194,0.0010473318397998
919,(exp((-square(i1) + 3.8566)) + (i0 - i2)),919,0.0055492925457656,1.989071097341366e-05
920,(i1 - (i2 - abs(i0))),920,2.963473707495723e-05,1.3371392242333968e-06
921,((cos(-0.0141) * -0.0923) - ((1.9201 / (-square((-0.2603 - square(i0))) + -2.2578)) * i2)),921,0.000664881139528,0.000509132805746
922,(cos(i0) + sin((i2 + exp(1.9791)) + i1)),922,0.0174332037568092,0.0187249388545751
923,(abs(exp(-abs((i0 * i2)) + 3.1558) / (1.6322 - cos(-1.0988))) / (-square(((-3.1178 + abs(-3.3077)) / (abs(log((abs(i1) + 1.0969))) + 0.9121))) + -0.8381)),923,0.1511617451906204,0.0036662463098764
924,(((i2 - abs(0.2273)) - exp((-square(i1) + 2.9279))) - i0),924,0.0016833605477586,3.2410585845354944e-05
925,(square(i2) + ((-0.592 / sin(0.9374)) - (exp(0.7694) / (-abs(i0) + -0.1811)))),925,0.0343328118324279,0.0001981517998501
926,(sqrt(square((i2 - sqrt((square(i1) + 1.4525)))) + 0.539) + i2),926,0.0005813332390971,0.00010989067232
927,(i0 / 0.1554),927,6.299906817730516e-05,1.7219225867393106e-07
928,(exp((-square(i0) + 3.3853)) / (abs(i1) + 0.3085)),928,0.0314752347767353,0.0003203817177563
929,square(log((abs(i0) + 0.4491)) / (-square((((i2 + cos(2.966)) - i0) / (-abs(i1) + -0.3122))) + -5.3415)),929,6.725936145812739e-06,0.0171337444335222
930,(-2.6254 / (-abs(log(abs((exp((-square(i1) + 3.63)) / (abs(i2) + 1.7351))) + 0.5307)) + -1.7861)),930,0.0001181297047878,0.0023735377471894
931,(i2 / (-abs((i1 + i0)) + -0.0891)),931,0.0910604596138,0.005076490342617
932,cos(2.6968 / (square((i2 + log((square(i0) + 3.8215)))) + 2.2881)),932,3.809785266639665e-05,0.0010784432524815
933,((log(abs(((log((abs(i1) + 0.1743)) / (-square(i2) + -0.5426)) / (-abs(i0) + -0.1479))) + 0.0795) / sqrt(1.5931)) - (log(0.7311) - sqrt((abs(i2) + 0.4336)))),933,0.0010816813446581,0.0036052735522389
934,square((square(i0) / -0.9976) - ((cos(i2) + i1) / -0.6686)),934,1215.1220703125,0.0022889527026563
935,(i1 + (-1.3067 / (abs(i0) + 0.9268))),935,0.0002335741301067,2.449395105941221e-05
936,(cos((0.2728 + (cos(i1) / (-abs(i2) + -2.2946))) * exp((-abs(i2) + 3.3675))) - ((-0.3153 * abs(i0)) - (i2 * i1))),936,0.2199840545654297,0.0023798765614628
937,(i2 / (-abs(exp(-square((i0 * i1)) + 1.876)) + -1.3363)),937,0.0087440069764852,0.0027085684705525
938,(-4.4145 * (abs(i0) + abs(-1.2216))),938,0.0001190476323245,1.683437972133106e-06
939,((exp(0.48) - (sqrt((square(i2) + 0.3877)) / (abs(i0) + 1.0596))) / (-abs((i1 + i2)) + -0.0664)),939,0.0391374193131923,0.0103417662903666
940,log(square((i2 * (sqrt(1.988) / (-abs(i1) + -1.723)))) + 0.6678),940,0.0001254323433386,0.0002031011972576
941,((i1 / (square(i0) + 0.1231)) - log((1.9934 - sin(-3.022)) * exp(2.8312))),941,0.0326449908316135,0.0009477566927671
942,(i0 + (sqrt(0.0642) / (-square((sqrt((square(i0) + 1.6375)) / -0.3001)) + -0.1624))),942,5.951234015810769e-06,6.907751526341599e-07
943,(((1.0644 / (square((i1 / (abs(exp((-square(i0) + 3.3704))) + 0.1627))) + 0.4509)) - -0.1837) - abs(0.6279 - i2)),943,0.0025791132356971,0.0005342732765711
944,exp(-square((sqrt(abs((1.7121 + i1)) + 0.3029) * i2)) + -0.0409),944,3.427632327657193e-05,0.0004950760048814
945,(log(square((i1 / (-abs(i0) + -7.9218))) + 3.2172) + (i0 * (i1 / (-abs(square(i2)) + -0.0408)))),945,48.806297302246094,0.0191737562417984
946,(i1 / (square((cos(i2) + -2.0068)) + 1.4349)),946,0.0051513942889869,0.0140668088570237
947,(i1 * i0),947,0.1488940417766571,0.0014597192639485
948,(i0 * (i2 + i1)),948,0.1072248294949531,0.0006376743549481
949,((i1 * -0.28) - i2),949,2.1008820112911053e-05,2.120792032656027e-06
950,sqrt(abs((3.5527 / (-abs(((i1 * i1) * (sqrt((abs(i2) + 0.385)) / (square(i0) + 0.1855)))) + -1.4548))) + 0.163),950,0.0003122486523352,0.0019739151466637
951,(cos(i1) - i2),951,0.0016262549906969,0.0001771938696037
952,(sqrt(square((i2 - i0)) + 0.1118) - square(i1)),952,0.0762484297156333,0.0003912931715603
953,sin(abs(-0.7481) - i1),953,0.0003279019729234,0.0006363794091157
954,(-1.9005 - i0),954,3.901130639860639e-06,4.490589446959348e-07
955,log(square(((i1 * -2.3674) * i0)) + 1.7237),955,0.017791548743844,0.0036445569712668
956,((i0 * -1.0901) + exp(-square((i1 * -0.8682)) + 2.9279)),956,0.0035419454798102,7.63398566050455e-05
957,log(square((i2 * square(i0))) + 0.3796),957,0.0364506244659423,0.0033724650274962
958,((i2 / (square(i0) + 0.9945)) * exp((-square(i1) + 3.528))),958,1.1931803226470947,0.0031474977731704
959,(((i2 / (-abs(i0) + -0.6136)) - (i1 - log(1.2886))) - i2),959,0.0079076178371906,0.0002928038593381
960,((i2 - abs(i1)) + (cos(i2) + -0.4385)),960,0.0257425047457218,0.0017283885972574
961,(i0 + -5.4316),961,7.216361609607702e-06,7.168824254222272e-07
962,abs(i0 + (((-0.5246 - i2) / (abs(exp((-abs(i1) + 2.2127))) + 0.8223)) - sin(i1 + i2))),962,0.0879673808813095,0.0146899661049246
963,(i0 + (square(i0) * (log((abs(i1) + 0.7214)) + sqrt((square(i2) + 0.107))))),963,18.264284133911133,0.0108057549223303
964,(abs((i1 + i2) / (-abs(i0) + -0.1215)) - cos(-4.1264)),964,0.0801367983222007,0.003152307588607
965,log(abs((i0 / -0.8107)) + 1.3758),965,7.137857028283179e-05,0.0002574097015894
966,((cos(1.4786 / (square(exp(-abs((abs(i2) + 0.5273)) + 3.0665)) + 1.5871)) * sin(i0 - 0.5486)) + i1),966,0.0556150078773498,0.0060629048384726
967,((i1 - sqrt((square(i0) + 0.3456))) - abs(i2)),967,0.0002474212669767,1.6063140719779767e-05
968,(exp((-abs(i1) + 3.6728)) - -0.0315),968,0.0021840739063918,1.8323080439586192e-05
969,((i2 + i0) - i1),969,1.3465774827636778e-05,4.534197728389701e-07
970,(4.0925 * exp(-square((i1 / (-square(i0) + -0.6197))) + 3.6773)),970,3.4443016052246094,0.0008304204675368
971,(exp(-square((abs(i1) * i2)) + 0.4109) - (sqrt(1.2733) / -0.3045)),971,0.001619481947273,0.0058701303787529
972,(i0 - log(square((0.7832 + i1)) + 2.1285)),972,0.0002146457263734,2.1766594727523625e-05
973,((cos(sqrt(0.2262) - i2) * exp(-abs((i0 + i1)) + 3.6642)) - -1.1154),973,0.3910897374153137,0.0059544299729168
974,((exp((-square(i0) + 3.917)) * sin(i1)) + (1.1183 / (-abs(i2) + -1.5941))),974,0.8828115463256836,0.0047918260097503
975,exp(-abs((i2 * (i1 + (sin(i0 - 0.2765) - 4.6721)))) + 3.4941),975,0.7796565890312195,0.0168525017797946
976,sin((sqrt(2.2488) / (-square(square(i2)) + -1.5232)) - i0),976,0.0026167018804699,0.005609905347228
977,(i1 + i0),977,8.022756446735002e-06,4.22798507315747e-07
978,exp(-square((i0 + -1.0964)) + 2.7639),978,0.0028028872329741,9.993380808737128e-05
979,((i1 * exp(-1.1696 / -2.8407)) / (-abs(i2) + -1.8796)),979,0.0003814681840594,0.0002004856069106
980,square((abs(i1) * i0) / sin(2.371)),980,1045.5985107421875,0.0055548697710037
981,((i1 * -1.0034) / (-square(exp(-square((log(2.502) + exp(-abs((exp((-abs(i0) + 3.9094)) + i1)) + 3.657))) + 2.1902)) + -0.1178)),981,0.7978984117507935,0.005286858882755
982,abs(i1 - (square(i0) - (-2.0602 - i2))),982,0.0265996716916561,0.0001820676407078
983,square(1.0816 - cos(i0)),983,0.0028269016183912,0.0011985785095021
984,(i0 / -0.9827),984,9.007297194330022e-06,9.830895351115032e-07
985,square((1.3649 - cos(3.0419)) * i0),985,0.0386858731508255,7.583815659018001e-06
986,((abs(i1) / 0.7426) - sqrt(square((abs(i0) - -2.0453)) + 0.1089)),986,2.550035060266964e-05,2.5023400667123497e-06
987,(i0 * ((-0.3911 + i2) * -3.2685)),987,0.7729887366294861,0.000796518579591
988,square(log((square(i2) + 1.3082)) * i1),988,13.88039207458496,0.0017821894725784
989,((i2 - (sqrt((abs(i1) + 0.313)) * 1.8459)) * -1.228),989,0.0007282487349584,5.109357516630553e-05
990,(square(i1 + i2) * 3.9624),990,0.0736216753721237,8.657271791889798e-06
991,exp(-abs((square(-4.7569 - sin(i0)) * i1)) + 3.297),991,0.0116182835772633,0.004779967945069
992,(log(0.4778) - ((log((square(i0) + 0.594)) + -0.3084) - i2)),992,0.0008486963924951,7.896468014223501e-05
993,abs(i0 - -0.0651),993,2.866828708647517e-06,1.0342505447624717e-06
994,abs(((-0.3635 - cos(2.9711)) + 2.7148) / (-square(i1) + -3.6923)),994,3.659438789327396e-06,4.475374589674175e-05
995,abs((i0 * 1.4075) / (square((((i2 / (square(i1) + 0.1849)) * 0.8851) / 0.4418)) + 0.5142)),995,0.0641070753335952,0.0041163782589137
996,(i0 - i1),996,2.6662202799343504e-05,1.6716485333745368e-06
997,((sin(i0) * 0.547) * sqrt(abs((2.3173 + sin(-3.8834 - i1))) + 0.2788)),997,0.0020719552412629,0.0055509763769805
998,cos(sin(i0) - i2),998,0.0050045982934534,0.0105436705052852
999,(square(i0) - square(i2)),999,0.0977816209197044,0.0002929379988927
1000,((((i0 + i0) - sqrt(abs((i2 - i2)) + 0.3854)) / cos(-0.0277)) / (abs((i2 / (square(i1) + 0.2189))) + 1.2576)),1000,0.0189758595079183,0.0018694623140618
1001,(sqrt((square(i2) + 1.0413)) * abs((i2 * i0) - (i1 / (abs((i0 * -0.2315)) + 1.5742)))),1001,8.462396621704102,0.0033892318606376
1002,(i2 + sqrt(abs(((i0 + (-0.7741 + 0.5402)) + -0.1979)) + 1.6291)),1002,0.0002249947137897,2.371133814449422e-05
1003,sqrt(square((((cos(0.1114) + i1) - square(i0)) - abs(square(i1) / (abs(i2) + 0.4751)))) + 3.2918),1003,0.4726710915565491,0.0017109676264226
1004,exp(-square((abs(i0 * ((i1 - 0.6565) / -0.9645)) + -2.713)) + 2.3049),1004,0.168404072523117,0.0205591712146997
1005,(abs(i1 / (-square((i2 / (square(i1) + 0.6654))) + -3.2999)) / (square((square(-4.2283 / (square(i2) + 0.6415)) + log((square(i0) + 0.3594)))) + 1.3583)),1005,0.0005917110829614,0.0148760238662362
1006,(i2 * (i0 - ((sin(i0 + abs(i1)) / (square(i2) + 0.1633)) + (abs(i0) + i1)))),1006,0.989021062850952,0.0027150548994541
1007,((i0 - abs(3.2834)) - (i2 * i1)),1007,0.0298327431082725,0.0003443952882662
1008,log(abs((2.4945 + (cos(abs(1.6744) + i0) + log((square(i1) + 1.3638))))) + 3.1013),1008,0.0003507664659991,0.0114655895158648
1009,exp(-abs((log((square(i0) + 3.2106)) * sqrt(square((i1 + sqrt((square(i2) + 0.7664)))) + 0.0819))) + 2.4863),1009,0.0043543274514377,0.0014641241868957
1010,((log((square(i0) + 0.7699)) - i2) - cos(i1 - 4.8808)),1010,0.0310220625251531,0.0031331544741988
1011,((i0 + i2) - -1.2927),1011,1.3724197742703836e-05,6.949840098968707e-07
1012,((i0 - (i1 + i2)) - i1),1012,1.3920564015279524e-05,2.631369397931849e-07
1013,((1.3068 - i1) - (sqrt((square(i0) + 0.49)) * 0.0472)),1013,2.6099944079760465e-05,2.974039716718835e-06
1014,sin((exp(-1.9639) * cos(i0)) / (-square(i2) + -0.5394)),1014,7.058155460981652e-05,0.0145866805687546
1015,log(abs(((sin(i2) - sqrt((square(i0) + 1.277))) * (i1 - i2))) + 1.4969),1015,0.0056234854273498,0.0081049585714936
1016,((exp(-abs((square(i0) - i1)) + 3.7226) + square((i2 * sin(i0)) / 3.1645)) / (-abs(sin(i1)) + -1.362)),1016,0.4305750131607055,0.0155766336247324
1017,(i2 - i1),1017,4.480238658288727e-06,2.851319038654765e-07
1018,((((sqrt((abs(i0) + 0.248)) * i0) + -0.3842) / (square((i2 - i1)) + 0.3175)) / (-abs((i2 * -0.8873)) + -5.0553)),1018,0.0014131674543023,0.0013657929375767
1019,(abs(i0 + square(1.8065)) * i1),1019,0.1396082937717437,0.0006892833043821
1020,(sqrt((square(i1) + 0.2368)) + (log(square((log((abs(i2) + 0.0408)) + (cos(i0) - -0.1713))) + 1.6071) / (square(sqrt(square((i2 * (log((abs(i1) + 0.5153)) + i0))) + 1.0915)) + 1.6851))),1020,0.0039955987595021,0.0010783226462081
1021,((abs(i2) * (abs(i0) * 4.4496)) + (i1 / (-abs(sin(i1)) + -0.9329))),1021,2.394195795059204,0.0030048419721424
1022,sqrt(square((i1 - log(1.2039))) + 0.2461),1022,2.028821108979173e-05,5.705413514078828e-06
1023,((i2 - sqrt(square((i1 - i0)) + 0.1871)) + (i1 - (i0 * -0.0434))),1023,0.0001429064868716,5.698886980098905e-06
1024,sin(sqrt(square((2.0447 - (log((abs(i2) + 0.292)) + i0))) + 0.8978) / (-abs(exp((-abs(i1) + 0.5204))) + -1.6608)),1024,0.0029557179659605,0.0189110934734344
1025,((i0 / (-square(log((abs(i1) + 1.3995))) + -0.3678)) / -2.1756),1025,0.0009129266254603,0.0007552532479166
1026,(((i1 * 0.0185) - i2) / (-square((i0 + i1)) + -0.3487)),1026,0.0061570443212985,0.0008818473434075
1027,((i1 * 1.0027) * sqrt(square((i2 / (-square(i0) + -0.174))) + 0.4093)),1027,2.355337858200073,0.007735667284578
1028,(((i1 * i2) / (-abs(square(i0)) + -0.1134)) * -1.7549),1028,23.07101821899414,0.0199056714773178
1029,((i1 * i1) * (i2 - i0)),1029,4.59946346282959,0.001504689338617
